Date,Z,F,X,Y
1958-02-11 03:19:00,139753,,50182.5,-9035.14
1958-02-11 03:20:00,139802,,49935.7,-9135.2
1958-02-11 03:21:00,139804,,50376,-9186.97
1958-02-11 03:22:00,139783,,50665.9,-9135.25
1958-02-11 03:23:00,139798,,50252.9,-9216.33
1958-02-11 03:24:00,139823,,50319.9,-9274.93
1958-02-11 03:25:00,139815,,50518.3,-9216.71
1958-02-11 03:26:00,139835,,50430.8,-9123.77
1958-02-11 03:27:00,139858,,50218.9,-9308.12
1958-02-11 03:28:00,139832,,50723.2,-9344.07
1958-02-11 03:29:00,139846,,50618.7,-9235.64
1958-02-11 03:30:00,139921,,50602.1,-9444.33
1958-02-11 03:31:00,139923,,50457.6,-9358.6
1958-02-11 03:32:00,139899,,50783.6,-9335.35
1958-02-11 03:33:00,139922,,51083.2,-9311.79
1958-02-11 03:34:00,139952,,50578.1,-9185.97
1958-02-11 03:35:00,139929,,50732.6,-9347.34
1958-02-11 03:36:00,139939,,50594.5,-9261.49
1958-02-11 03:37:00,139971,,50710.3,-9264.24
1958-02-11 03:38:00,139947,,50575.2,-9361.7
1958-02-11 03:39:00,139903,,50845.9,-9151.37
1958-02-11 03:40:00,139906,,50584,-9171.25
1958-02-11 03:41:00,139923,,50868.9,-9314.78
1958-02-11 03:42:00,139877,,50757.4,-9357.24
1958-02-11 03:43:00,139904,,50737.3,-8979.23
1958-02-11 03:44:00,139937,,50609.8,-9128.19
1958-02-11 03:45:00,139922,,50776.2,-9358.88
1958-02-11 03:46:00,139900,,50633.3,-9431.26
1958-02-11 03:47:00,139906,,50443.5,-9240.36
1958-02-11 03:48:00,139909,,50741.8,-9073.68
1958-02-11 03:49:00,139906,,51013.9,-8885.15
1958-02-11 03:50:00,139934,,50805.1,-9036.05
1958-02-11 03:51:00,139978,,50459.8,-9239.72
1958-02-11 03:52:00,139964,,50619.2,-9260.83
1958-02-11 03:53:00,140022,,50922.1,-9169.98
