dB_E,dB_N,dB_Z
-1.6391,-0.94319,-7.631
-2.0142,-0.54133,-6.2359
-2.3852,-0.20312,-4.6279
-2.7245,-0.47238,-4.1421
-2.5167,-0.43515,-4.3063
-2.4234,-0.34079,-3.757
-2.6368,0.10228,-2.1268
-2.4178,-0.04732,-2.4374
-2.6611,0.50641,-0.86903
-2.6852,0.51916,-0.75549
-2.7832,0.74134,-0.20082
-3.0439,0.55719,0.0012173
-3.058,0.30491,-0.31058
-3.2664,0.26085,0.13817
-3.3625,0.31535,0.32516
-3.4488,0.29021,0.15257
-3.4086,0.46578,-0.020888
-3.436,0.58042,-0.043073
-3.2933,0.76472,-0.0092385
-3.2061,0.74152,0.31737
-3.1116,0.7996,0.147
-3.1195,0.92868,0.57943
-3.0592,0.99803,0.62391
-2.9937,1.0284,0.5894
-2.9957,1.04,0.69208
-2.9535,1.0616,0.74715
-2.9033,1.0898,0.83747
-2.8384,1.082,0.48359
-2.8004,0.99995,0.42171
-2.6292,1.0309,0.32079
-2.4585,0.99073,0.30707
-2.4364,0.97243,0.8243
-2.3391,0.93441,0.91134
-2.2486,0.68304,0.80123
-2.2189,0.53998,0.97206
-2.2818,0.77386,1.9298
-2.2418,1.169,1.9911
-2.2558,1.0848,1.3992
-1.8906,0.75758,0.36386
-1.7336,0.80093,0.055633
-1.5938,0.90076,0.18673
-1.5699,0.81997,0.42409
-1.4005,0.69825,0.11346
-1.344,0.53105,0.039053
-1.7433,0.71895,1.6464
-1.4972,0.66581,0.67013
-1.3661,0.21874,0.072756
-1.1989,0.22575,-0.35083
-1.1093,0.53847,-0.31372
-1.1831,0.6554,0.10911
-1.1638,0.5686,0.017085
-1.0716,0.35379,-0.34386
-0.86881,0.19389,-0.50701
-0.79317,0.2539,-0.53232
-0.66574,0.2534,-0.69109
-0.5963,0.20302,-0.76244
-0.40238,0.10927,-1.1947
-0.10817,0.02636,-1.8657
0.156,-0.035712,-2.7905
0.24808,0.067804,-3.2551
0.3014,0.15315,-3.4896
0.43359,0.040842,-4.0497
0.51369,0.037815,-4.6664
0.44636,0.09334,-4.7289
0.27153,0.17836,-4.4673
0.17318,0.15739,-4.2712
0.13638,0.060024,-4.2855
0.015076,0.083571,-4.0737
-0.18496,0.1067,-3.7306
-0.43065,0.06401,-3.1317
-0.52654,-0.093189,-3.3588
-0.67602,-0.14051,-3.0614
-0.73325,-0.19506,-2.9869
-0.83997,-0.17322,-2.7073
-0.93715,-0.16978,-2.4558
-0.898,-0.253,-2.7302
-0.89278,-0.3274,-2.8517
-0.94337,-0.32664,-2.6837
-0.95809,-0.27705,-2.5665
-1.0651,-0.21333,-2.0718
-1.083,-0.26717,-2.0118
-1.1169,-0.1892,-1.9239
-1.0554,-0.28456,-2.2958
-1.156,-0.34751,-2.0278
-1.0792,-0.28339,-2.3102
-1.1489,-0.18745,-1.9578
-1.1421,-0.12373,-1.7282
-1.0092,-0.219,-2.0865
-0.94783,-0.28163,-2.3303
-0.93363,-0.27683,-2.2791
-1.0207,-0.18707,-1.8807
-1.1289,-0.22682,-1.6138
-1.1349,-0.33582,-1.9501
-1.1846,-0.24771,-1.4722
-1.1832,-0.32133,-1.2348
-1.0739,-0.27888,-1.3472
-1.0859,-0.29631,-1.1498
-1.0774,-0.35728,-1.2398
-1.2681,-0.17074,-0.34694
-1.128,-0.31621,-0.87594
-1.2144,-0.48121,-1.4931
-1.2081,-0.62788,-2.2163
-1.2443,-0.65497,-2.136
-1.0379,-0.68419,-3.1476
-0.99642,-0.69217,-3.3544
-0.97841,-0.65084,-3.4384
-0.91771,-0.67217,-3.7595
-0.98605,-0.69121,-3.8415
-1.0881,-0.63987,-3.3882
-1.1124,-0.60656,-3.0924
-1.2371,-0.60667,-2.5795
-1.3189,-0.61592,-2.1931
-1.4145,-0.61463,-1.6633
-1.5015,-0.49738,-0.99985
-1.5104,-0.4083,-0.7109
-1.5383,-0.44071,-0.34599
-1.5642,-0.53603,0.066102
-1.3555,-0.57314,-0.71646
-1.4545,-0.51805,0.33579
-1.4243,-0.51242,0.71124
-1.2444,-0.54539,0.12484
-1.2602,-0.53398,0.62424
-1.2089,-0.54701,0.85801
-1.219,-0.55821,1.1465
-1.0366,-0.59837,0.44271
-0.97901,-0.59348,0.098091
-1.0125,-0.56545,0.46814
-1.0757,-0.53711,1.2871
-0.61187,-0.58271,-0.62941
-0.67967,-0.45637,-0.7388
-0.67315,-0.43658,-0.25502
-0.50947,-0.36848,-0.41476
-0.51903,-0.25702,-0.23391
-0.54106,-0.31151,0.14345
-0.52871,-0.26989,0.21593
-0.50501,-0.2737,0.086874
-0.49635,-0.27582,-0.038709
-0.48833,-0.29566,-0.041382
-0.41021,-0.27122,-0.33436
-0.3619,-0.24629,-0.44918
-0.3169,-0.22865,-0.44696
-0.25405,-0.21502,-0.54553
-0.2119,-0.20622,-0.68101
-0.1824,-0.18082,-0.7414
-0.17001,-0.18424,-0.64205
-0.13631,-0.1732,-0.63566
-0.11912,-0.16013,-0.52806
-0.08098,-0.13968,-0.58027
-0.076545,-0.13439,-0.53168
-0.066139,-0.13436,-0.50988
-0.052156,-0.11547,-0.57025
-0.062682,-0.11308,-0.45946
-0.059874,-0.10599,-0.36963
-0.057968,-0.10167,-0.32732
-0.040552,-0.090933,-0.40154
-0.032094,-0.076866,-0.36941
0.0018701,-0.07007,-0.65003
-0.019487,-0.034381,-0.66757
-0.040065,-0.058759,-0.56332
-0.00077688,-0.0052096,-0.72804
-0.14508,-0.10045,0.077434
-0.11481,-0.18337,0.38173
0.059073,-0.024021,-0.81551
-0.13402,-0.10672,0.074359
-0.098931,-0.14458,-0.0128
-0.10138,-0.17639,0.11339
-0.069676,-0.12947,0.073184
-0.083966,-0.16033,0.23474
-0.052244,-0.22684,0.39242
0.0074832,-0.18762,0.057967
-0.042919,-0.21005,0.2392
-0.046542,-0.25524,0.10349
0.066936,-0.093362,-0.60316
-0.044594,-0.11044,-0.32319
-0.098177,-0.12498,-0.18019
-0.059587,-0.022303,-0.33091
-0.10272,-0.010285,-0.26497
-0.1901,-0.048278,0.047495
-0.18981,-0.0068347,-0.34209
-0.25144,-0.056801,-0.12376
-0.33008,-0.10348,-0.1212
-0.40576,-0.2504,0.37291
-0.52648,-0.35156,0.40671
-0.52011,-0.50729,0.28579
-0.61532,-0.54753,0.23843
-0.61249,-0.54738,-0.22957
-0.60825,-0.58864,-0.078501
-0.6212,-0.6786,0.45056
-0.56918,-0.67606,0.34729
-0.58336,-0.6911,0.90629
-0.63448,-0.66301,0.70447
-0.55315,-0.61705,0.53563
-0.54282,-0.56938,0.97598
-0.48404,-0.45939,0.64291
-0.38892,-0.35993,0.4576
-0.43752,-0.29804,0.74939
-0.3784,-0.24269,0.40608
-0.41016,-0.19173,0.55552
-0.40014,-0.19194,0.63797
-0.36457,-0.2287,0.61467
-0.3477,-0.35534,1.3687
-0.31604,-0.3846,1.2877
-0.31438,-0.40802,1.4821
-0.30767,-0.35168,1.0071
-0.32677,-0.57137,1.8417
-0.31598,-0.4506,1.3325
-0.2871,-0.34128,1.1896
-0.2577,-0.30169,1.0587
-0.22246,-0.32819,1.117
-0.16389,-0.34043,1.2526
-0.15429,-0.24354,0.91882
-0.17284,-0.35561,1.4121
-0.17298,-0.2956,1.1678
-0.18046,-0.34838,1.365
-0.15195,-0.38958,1.6031
-0.24031,-0.31534,1.3799
-0.25774,-0.34047,1.3863
-0.2477,-0.37357,1.3822
-0.20445,-0.48449,1.7313
-0.16597,-0.39044,1.7372
-0.27688,-0.25016,1.4815
-0.28875,-0.28447,1.495
-0.27025,-0.37428,1.7952
-0.30547,-0.27631,1.6537
-0.39036,-0.2671,1.5255
-0.37851,-0.37429,1.6898
-0.3483,-0.38893,1.8017
-0.40484,-0.35197,1.772
-0.44719,-0.30742,1.7477
-0.4912,-0.25539,1.4937
-0.44691,-0.30936,1.6082
-0.49676,-0.31136,1.5549
-0.49999,-0.36849,1.6292
-0.51236,-0.40952,1.5906
-0.46339,-0.48856,1.7284
-0.53639,-0.40613,1.8709
-0.88927,-0.26177,1.2758
-0.8721,-0.33583,0.97054
-0.87288,-0.48884,1.072
-0.91582,-0.6557,1.0562
-0.79712,-0.69339,1.067
-0.69743,-0.68612,1.4971
-0.99098,-0.57399,1.2565
-0.94684,-0.61439,1.0138
-0.92109,-0.69518,1.0649
-0.89582,-0.64269,1.0213
-0.89772,-0.69316,1.3343
-0.91286,-0.67107,1.3394
-0.89633,-0.65829,1.297
-0.7928,-0.70056,1.4365
-0.79398,-0.6518,1.3388
-0.65629,-0.67775,1.3666
-0.57835,-0.68713,1.3803
-0.61023,-0.61334,1.3596
-0.63742,-0.56238,1.1633
-0.61757,-0.61702,1.3917
-0.6697,-0.55943,1.2136
-0.55825,-0.68885,1.4695
-0.6848,-0.54294,1.3838
-0.7253,-0.50259,1.3414
-0.70865,-0.52069,1.4017
-0.71614,-0.4817,1.3186
-0.75129,-0.48381,1.3427
-0.71353,-0.44128,1.4078
-0.83152,-0.44122,1.3531
-0.8485,-0.49559,1.5314
-0.88908,-0.48886,1.4226
-0.89992,-0.53233,1.4751
-0.81279,-0.57365,1.5016
-0.78164,-0.58535,1.4504
-0.6883,-0.62638,1.518
-0.62699,-0.56497,1.4192
-0.60015,-0.49107,1.3713
