dB_E,dB_N,dB_Z
-1.4602,-23.955,-27.754
-1.6031,-23.628,-27.48
-1.9834,-19.822,-22.928
-2.0052,-18.193,-21.1
-2.3371,-15.253,-17.297
-2.3926,-14.104,-15.604
-2.6187,-11.312,-11.953
-2.8738,-6.0738,-5.8362
-2.9892,-4.5145,-3.7248
-3.0732,-3.8409,-2.2336
-3.0552,-2.3179,0.044674
-2.4876,-8.2391,-7.1922
-2.9164,0.36463,3.0692
-3.0715,2.4546,6.1163
-2.4654,-2.266,0.15838
-2.6379,1.8552,5.1424
-2.6842,3.4705,7.3796
-2.831,5.0566,9.6992
-2.2315,-1.0937,2.2702
-1.7906,-2.9842,-0.80657
-2.1083,0.29192,3.3377
-2.497,5.9593,10.593
-1.1722,-9.4411,-8.1606
-0.89802,-8.2951,-8.2424
-1.3648,-2.5654,-1.2372
-1.1497,-3.0741,-2.0439
-1.1859,-1.0175,-0.0072763
-1.4455,1.7088,3.7499
-1.4256,1.7212,3.8592
-1.3081,0.59023,2.4427
-1.2311,-0.32627,1.2325
-1.2123,-0.071341,1.4821
-1.0188,-1.3783,-0.45328
-0.9142,-1.5717,-0.95847
-0.88903,-1.0011,-0.36908
-0.78531,-1.2807,-0.84449
-0.69881,-2.1213,-1.9358
-0.60959,-2.2049,-2.2594
-0.66042,-1.161,-0.97459
-0.60943,-0.9744,-0.80667
-0.62412,-0.32396,0.063392
-0.52108,-0.80982,-0.59311
-0.51071,-0.55318,-0.28672
-0.49919,-0.5178,-0.19389
-0.42542,-0.97471,-0.86948
-0.47003,-0.39925,-0.075254
-0.48071,0.18077,0.65865
-0.47727,0.36089,0.88552
-0.43797,-0.59114,-0.17211
-0.36064,-0.48162,-0.14798
-0.2266,-2.7512,-2.983
-0.13561,-2.339,-2.9706
-0.33156,-1.7679,-1.8756
-0.11558,-2.5221,-3.3159
-0.71164,2.8996,4.1543
-0.89895,4.6448,7.0594
-0.029332,-4.5241,-5.2896
-0.59373,1.297,2.4744
-0.61053,1.6224,2.8366
-0.70089,2.2084,3.8729
-0.56395,2.1713,3.4838
-0.66616,3.0296,4.7915
-0.729,3.8403,6.2429
-0.46845,1.3463,2.8748
-0.58414,2.2768,4.1875
-0.63197,0.17597,2.217
0.047295,-4.972,-5.2728
-0.12701,-2.2087,-2.2644
-0.46108,-0.18464,0.54693
-0.25404,-1.4236,-1.311
-0.30001,-2.0486,-1.8711
-0.55244,-0.37551,0.65201
-0.2628,-3.9475,-4.1584
-0.42196,-2.8113,-2.5541
-0.64517,-2.9876,-2.4057
-0.98392,0.38898,2.315
-1.2795,-1.2648,1.2241
-1.0274,-4.714,-2.7237
-1.1294,-6.3418,-4.4952
-0.85904,-10.942,-10.313
-0.81015,-10.752,-9.9761
-1.0596,-7.4111,-5.2126
-0.88002,-8.8217,-6.9779
-1.1016,-5.2765,-2.1197
-0.93806,-7.6059,-5.3326
-0.69626,-8.9206,-7.2763
-0.97415,-4.1828,-1.2753
-0.69006,-5.9557,-4.1271
-0.42342,-6.3721,-5.3288
-0.7534,-3.1261,-1.099
-0.43177,-5.2825,-4.3977
-0.56351,-4.3409,-3.073
-0.60251,-3.0707,-1.6168
-0.61954,-1.9771,-0.5268
-1.1825,3.7339,7.975
-1.1318,2.543,6.8207
-1.188,3.5173,8.3014
-0.9376,0.18214,3.6044
-1.4545,6.7562,12.822
-1.264,3.6214,8.4167
-0.9973,2.5067,6.4681
-0.86985,2.2446,5.6626
-0.92154,3.716,7.4017
-0.99116,5.1117,9.4545
-0.75472,2.6582,5.8413
-1.0503,6.076,10.768
-0.9291,4.3253,8.2909
-1.0441,5.9198,10.461
-1.1924,7.5593,13.062
-1.1199,5.8357,10.412
-1.1043,5.4444,9.923
-1.0986,5.558,10.043
-1.2914,8.1507,13.949
-1.2594,8.4403,14.327
-1.1436,6.5835,11.19
-1.1198,6.1209,10.641
-1.3101,8.2463,13.91
-1.2402,7.2506,12.342
-1.1727,5.6366,9.9865
-1.2895,6.5472,11.587
-1.3588,7.5251,13.105
-1.3652,6.9413,12.301
-1.3443,6.4881,11.579
-1.198,4.537,8.588
-1.2468,5.4793,10.058
-1.2355,4.7436,9.0392
-1.2926,5.135,9.7351
-1.2853,4.5706,9.0782
-1.3867,5.7304,10.991
-1.6028,6.2615,12.197
-1.4563,0.46446,3.5458
-1.2191,-2.3029,-0.35535
-1.3595,-2.4069,0.23778
-1.3729,-3.4966,-0.9103
-1.2884,-2.5734,0.21822
-1.5463,0.54103,5.3267
-1.5423,-2.7073,0.42319
-1.231,-5.5383,-3.4866
-1.264,-5.1119,-2.8244
-1.1755,-5.2492,-3.2104
-1.3431,-3.3713,-0.31849
-1.3123,-3.7896,-0.90073
-1.2394,-3.9179,-1.3242
-1.2926,-2.3718,0.99694
-1.1824,-3.2734,-0.36271
-1.1143,-2.3291,0.96869
-1.0652,-2.0347,1.4824
-1.003,-2.8643,0.40138
-0.85723,-4.0589,-1.7938
-1.0144,-2.3992,0.82251
-0.87376,-3.9009,-1.6145
-1.0196,-1.8194,1.7718
-0.97359,-3.0631,-0.1971
-0.93469,-3.5545,-1.127
-0.98635,-3.0127,-0.26663
-0.90337,-3.7122,-1.3625
-0.94561,-3.7659,-1.3736
-0.99791,-2.9694,-0.093797
-0.97694,-4.3404,-2.2093
-1.0513,-4.0148,-1.2677
-0.94299,-5.674,-3.5437
-0.97484,-5.5025,-3.2521
-0.91784,-5.3296,-2.7568
-0.8072,-5.9626,-3.6297
-0.88358,-4.537,-1.5198
-0.8027,-4.4084,-1.5936
-0.66509,-4.9617,-2.4259
