dB_E,dB_N,dB_Z
-1.6254,1.601,-0.15934
-1.5466,1.6122,-0.20244
-1.5969,1.4937,-0.13276
-1.587,1.4838,-0.098162
-1.4907,1.4114,0.021034
-1.3853,1.404,-0.0051859
-1.3092,1.2994,0.035642
-1.1764,1.1687,0.040414
-1.0556,1.01,-0.099698
-0.80878,0.88228,-0.28987
-0.67996,0.79363,-0.29594
-0.61314,0.73892,-0.36357
-0.54141,0.71937,-0.53407
-0.43773,0.80667,-0.82589
-0.35189,0.97495,-1.0437
-0.30068,1.1156,-1.1938
-0.28503,1.2048,-1.2528
-0.30488,1.0935,-1.1461
-0.32758,1.1418,-1.4552
-0.3473,1.3483,-1.6415
-0.37968,1.3043,-1.4832
-0.30811,1.2119,-1.3718
-0.28782,1.2284,-1.4465
-0.33981,1.2173,-1.444
-0.26528,1.2224,-1.5051
-0.30629,1.2691,-1.6232
-0.22692,1.22,-1.7116
-0.18627,1.2868,-1.8378
-0.31763,1.233,-1.8043
-0.32585,1.242,-1.9148
-0.39183,1.2273,-1.9949
-0.42332,1.1465,-2.0888
-0.67894,1.1004,-2.2728
-0.86907,1.1671,-2.353
-1.1768,1.1427,-2.3568
-1.4699,1.1393,-2.354
-1.6872,1.1879,-2.2113
-1.7858,1.1053,-1.8633
-1.9044,0.92817,-1.4351
-2.0712,0.75063,-1.2518
-2.0211,0.85422,-1.2695
-1.9622,0.8172,-1.0432
-1.8724,0.68993,-0.6682
-1.8266,0.68465,-0.66136
-1.7668,0.64132,-0.31747
-1.8127,0.64486,-0.22745
-1.841,0.64957,-0.082134
-1.9958,0.51332,-0.030584
-2.1184,0.43289,-0.065337
-2.224,0.32448,0.058004
-2.2932,0.30419,0.12408
-2.4039,0.30423,0.12435
-2.4216,0.41167,0.095014
-2.446,0.45564,0.076309
-2.3667,0.5318,0.080702
-2.2759,0.45445,0.16684
-2.2411,0.49834,0.13458
-2.1806,0.48046,0.22956
-2.1282,0.50912,0.24377
-2.0703,0.54387,0.20275
-2.0539,0.53045,0.21497
-2.0038,0.52864,0.21024
-1.9412,0.5389,0.2196
-1.9797,0.58681,0.17758
-1.951,0.56932,0.16537
-1.8892,0.58457,0.16455
-1.745,0.57488,0.15104
-1.6613,0.46825,0.24522
-1.5816,0.45402,0.27684
-1.5413,0.35876,0.26932
-1.5067,0.21452,0.29201
-1.356,0.16106,0.4222
-1.3335,0.32955,0.41281
-1.421,0.40558,0.33439
-1.4344,0.46672,0.24712
-1.3948,0.52034,0.21175
-1.2168,0.52239,0.17864
-1.1173,0.42501,0.17017
-1.0116,0.41345,0.077739
-0.96754,0.31492,0.042647
-0.96955,0.14843,0.28308
-0.96871,0.31833,0.15597
-1.0639,0.2062,0.16669
-1.0261,0.24764,0.10317
-0.90961,0.36226,0.070564
-0.87878,0.35308,0.13243
-0.86333,0.33063,0.10994
-0.8592,0.28343,0.084067
-0.74558,0.22247,0.051738
-0.64958,0.24841,-0.0041189
-0.57536,0.28242,-0.027669
-0.5395,0.27829,-0.04117
-0.4655,0.30276,-0.11928
-0.34808,0.37399,-0.24249
-0.29983,0.48862,-0.40034
-0.30137,0.58383,-0.50504
-0.24666,0.66803,-0.60189
-0.22831,0.72268,-0.68016
-0.28962,0.80103,-0.77293
-0.30317,0.8412,-0.83329
-0.39998,0.83212,-0.79411
-0.40493,0.81354,-0.78478
-0.4374,0.77459,-0.75776
-0.52082,0.73219,-0.70202
-0.5931,0.69626,-0.6406
-0.68648,0.57461,-0.51551
-0.77874,0.51447,-0.50337
-0.85377,0.43197,-0.44155
-0.88467,0.37673,-0.40544
-0.92145,0.3428,-0.36374
-0.95247,0.31597,-0.31715
-0.97544,0.30738,-0.31994
-1.0096,0.26605,-0.31058
-1.029,0.22983,-0.26853
-1.0244,0.23688,-0.25193
-1.0275,0.21055,-0.19576
-1.0313,0.17162,-0.17953
-1.0446,0.2219,-0.1712
-1.0931,0.18697,-0.14709
-1.1472,0.094602,-0.079293
-1.1221,0.15305,-0.1168
-1.1078,0.1592,-0.10779
-1.0612,0.18172,-0.10901
-1.0056,0.20353,-0.17608
-1.0259,0.1842,-0.19401
-1.0246,0.163,-0.15672
-1.0243,0.17609,-0.10904
-1.0678,0.10102,-0.052578
-1.1136,0.062076,-0.060424
-1.0801,0.073916,-0.044676
-1.0441,0.0068671,0.0011391
-0.98429,0.052529,-0.0034628
-0.96888,0.017107,0.029343
-0.98002,-0.038225,0.058773
-0.98341,0.030448,0.090531
-0.98921,-0.03399,0.11334
-1.144,-0.10699,0.13174
-1.2647,-0.16205,0.10508
-1.2745,-0.17572,0.070587
-1.2586,-0.097093,-0.030861
-1.2515,-0.0886,-0.11118
-1.2442,-0.032886,-0.16535
-1.2369,-0.017716,-0.22551
-1.2907,-0.01521,-0.27099
-1.295,-0.017649,-0.24249
-1.2683,-0.046194,-0.18487
-1.2849,-0.097633,-0.11487
-1.311,-0.16025,-0.026444
-1.3157,-0.21196,0.053954
-1.299,-0.18953,0.098304
-1.2692,-0.1383,0.13177
-1.2543,-0.19453,0.2138
-1.2389,-0.30163,0.26701
-1.1857,-0.26186,0.19497
-1.1162,-0.30534,0.23174
-1.0392,-0.30003,0.24773
-0.99547,-0.29803,0.218
-0.93737,-0.32222,0.22139
-0.86128,-0.32448,0.20769
-0.82388,-0.33638,0.21533
-0.79464,-0.32862,0.18691
-0.82026,-0.35197,0.16716
-0.77179,-0.33509,0.15151
-0.69891,-0.35618,0.19523
-0.61366,-0.25083,0.086908
-0.71002,-0.26004,0.077466
-0.58737,-0.20456,-0.017768
-0.47356,-0.12846,-0.059102
-0.45271,-0.082165,-0.036308
-0.41096,-0.1103,-0.041628
-0.39687,-0.090854,-0.0076647
-0.39848,-0.09238,-0.0091982
-0.40553,-0.094505,-0.017077
-0.39281,-0.10554,-0.041361
-0.36453,-0.066765,-0.096613
-0.33592,-0.044422,-0.13047
-0.29363,-0.022312,-0.16133
-0.25451,0.00035344,-0.19086
-0.23525,0.015767,-0.21076
-0.22175,0.028943,-0.2219
-0.19437,0.029872,-0.236
-0.16871,0.03866,-0.24188
-0.14192,0.042357,-0.23378
-0.12356,0.053067,-0.2303
-0.11493,0.048637,-0.2222
-0.10469,0.048082,-0.22006
-0.10451,0.055448,-0.21472
-0.096181,0.048892,-0.20327
-0.086917,0.048852,-0.19223
-0.081568,0.046794,-0.18004
-0.074333,0.055656,-0.17588
-0.07335,0.050919,-0.15841
-0.078772,0.064864,-0.16591
-0.10485,0.062138,-0.15532
-0.089946,0.064765,-0.17341
-0.09395,0.085395,-0.16363
-0.099234,0.015,-0.12784
-0.039645,-0.0025245,-0.14339
-0.064751,0.088192,-0.12915
-0.10649,-0.013322,-0.060844
-0.087063,0.0020456,-0.11884
-0.069812,-0.011822,-0.12152
-0.059811,0.0049691,-0.10497
-0.047186,-0.01541,-0.096427
-0.0050848,-0.036864,-0.1138
-0.0046045,-0.012169,-0.1152
-0.021029,-0.042936,-0.091096
-0.021498,-0.046455,-0.11829
-0.033662,0.0078425,-0.081614
-0.094765,-0.049015,-0.042149
-0.098905,-0.0045247,-0.12539
-0.09486,0.047131,-0.108
-0.12181,0.030745,-0.047483
-0.15749,-0.0028624,-0.018929
-0.21403,-0.0062447,0.0352
-0.23973,-0.055201,0.078797
-0.2928,-0.0648,0.065369
-0.3044,-0.15879,0.098222
-0.39162,-0.2157,0.15083
-0.4235,-0.36982,0.29602
-0.50123,-0.42599,0.36995
-0.55307,-0.44512,0.40949
-0.55029,-0.50961,0.47803
-0.50739,-0.5651,0.49866
-0.4811,-0.57037,0.5221
-0.43512,-0.58875,0.56146
-0.48499,-0.61042,0.61524
-0.44222,-0.59876,0.62719
-0.38394,-0.53265,0.55107
-0.36744,-0.46329,0.52352
-0.31331,-0.41288,0.50556
-0.30916,-0.33803,0.43613
-0.30192,-0.31611,0.43839
-0.30721,-0.28622,0.44542
-0.28983,-0.2786,0.42556
-0.2637,-0.2832,0.38568
-0.18333,-0.27636,0.31235
-0.17761,-0.27369,0.31096
-0.16949,-0.29295,0.34284
-0.2051,-0.27162,0.33505
-0.14268,-0.36225,0.29933
-0.18111,-0.27607,0.2502
-0.16859,-0.24012,0.27001
-0.15117,-0.22498,0.25837
-0.11311,-0.21911,0.20851
-0.061305,-0.18794,0.15547
-0.083883,-0.15213,0.16881
-0.057799,-0.20603,0.18314
-0.078891,-0.17499,0.17633
-0.069102,-0.203,0.17868
-0.03626,-0.19491,0.15198
-0.11646,-0.18514,0.17833
-0.12891,-0.22004,0.21424
-0.11765,-0.23806,0.20618
-0.06204,-0.27049,0.18396
-0.043772,-0.1915,0.14905
-0.14189,-0.16159,0.19909
-0.14649,-0.20321,0.24028
-0.11339,-0.2274,0.22373
-0.15129,-0.18016,0.22197
-0.2185,-0.22825,0.28864
-0.19905,-0.28112,0.29302
-0.17408,-0.26147,0.26181
-0.21998,-0.25667,0.28383
-0.25321,-0.24959,0.31158
-0.29563,-0.25375,0.34207
-0.2566,-0.26585,0.32464
-0.29323,-0.28733,0.34357
-0.29136,-0.31977,0.34466
-0.30287,-0.3533,0.35491
-0.26565,-0.36955,0.32576
-0.33303,-0.29164,0.30814
-0.61753,-0.3677,0.49222
-0.60007,-0.46438,0.55315
-0.5891,-0.54,0.54847
-0.60428,-0.6726,0.58756
-0.51541,-0.66602,0.53773
-0.45487,-0.57093,0.46344
-0.67166,-0.62595,0.61102
-0.63058,-0.70387,0.69143
-0.5901,-0.75111,0.68173
-0.57558,-0.71982,0.67235
-0.56431,-0.73946,0.67772
-0.57587,-0.74404,0.7101
-0.55173,-0.74573,0.71461
-0.47172,-0.72613,0.66493
-0.475,-0.70535,0.66892
-0.37838,-0.67949,0.61458
-0.329,-0.66332,0.59032
-0.3554,-0.63082,0.61291
-0.36342,-0.63941,0.64701
-0.33933,-0.64569,0.62598
-0.37094,-0.6477,0.65313
-0.28044,-0.67472,0.61586
-0.37626,-0.62317,0.64983
-0.39403,-0.62784,0.69177
-0.37819,-0.62426,0.68059
-0.38547,-0.61034,0.68921
-0.40829,-0.6155,0.69716
-0.39877,-0.55237,0.655
-0.46143,-0.62327,0.75429
-0.46648,-0.65265,0.77204
-0.48676,-0.68613,0.8237
-0.48125,-0.72023,0.8387
-0.42263,-0.7151,0.80728
-0.39722,-0.72712,0.8138
-0.33982,-0.70078,0.74875
-0.30961,-0.63737,0.7013
-0.30098,-0.5926,0.69827
