dB_E,dB_N,dB_Z
-1.1794,1.3473,-0.18505
-1.0457,1.1216,-0.34867
-0.76511,0.91935,-0.57932
-0.63761,0.82539,-0.56296
-0.57251,0.74902,-0.62848
-0.48697,0.68371,-0.83147
-0.33146,0.70813,-1.219
-0.19922,0.85045,-1.5215
-0.11988,0.98079,-1.7298
-0.095423,1.0775,-1.8133
-0.15276,0.98614,-1.6435
-0.12799,0.93958,-2.0782
-0.10169,1.1458,-2.3591
-0.16778,1.1496,-2.1386
-0.12738,1.0695,-1.9631
-0.094545,1.0634,-2.0646
-0.15021,1.0563,-2.0625
-0.053782,1.0304,-2.1512
-0.063942,1.0584,-2.3315
0.027159,0.97667,-2.4371
0.090312,1.0199,-2.6126
-0.059853,0.98675,-2.5707
-0.057028,0.96672,-2.7237
-0.12949,0.9519,-2.8195
-0.16707,0.84234,-2.9339
-0.42759,0.7739,-3.188
-0.62084,0.84969,-3.3072
-0.96124,0.85408,-3.3135
-1.2783,0.87723,-3.3212
-1.5266,0.97685,-3.1443
-1.692,0.96409,-2.6578
-1.8856,0.863,-2.0609
-2.0883,0.6817,-1.8296
-2.0069,0.77402,-1.8667
-1.9511,0.75556,-1.583
-1.9377,0.69815,-1.0345
-1.8602,0.67663,-1.0572
-1.8723,0.70805,-0.55269
-1.9133,0.7197,-0.45468
-1.9605,0.75637,-0.25461
-2.1386,0.61979,-0.17829
-2.2473,0.52444,-0.23988
-2.3793,0.42839,-0.06931
-2.4565,0.42392,0.015336
-2.5611,0.43033,-0.0054277
-2.5643,0.55266,-0.058542
-2.5859,0.60955,-0.082192
-2.4933,0.69881,-0.075155
-2.4078,0.62383,0.051176
-2.3598,0.67094,0.0016478
-2.3164,0.66939,0.14175
-2.2614,0.70175,0.16139
-2.1995,0.73123,0.11785
-2.1879,0.71947,0.14211
-2.1402,0.7172,0.14619
-2.078,0.72593,0.166
-2.0947,0.7734,0.0862
-2.0629,0.74509,0.069778
-1.984,0.761,0.062686
-1.8342,0.73828,0.053597
-1.7712,0.63479,0.20844
-1.687,0.61309,0.25076
-1.6397,0.49389,0.23853
-1.6195,0.34384,0.29075
-1.5151,0.31346,0.52361
-1.4844,0.51553,0.5142
-1.545,0.58298,0.36785
-1.4824,0.60105,0.17613
-1.4204,0.65536,0.10905
-1.2505,0.65791,0.096403
-1.1711,0.55102,0.12161
-1.0515,0.51853,0.0040804
-1.0118,0.40568,-0.030187
-1.1011,0.27231,0.37647
-1.0379,0.4246,0.14409
-1.0955,0.27838,0.1003
-1.0328,0.31744,-0.0041309
-0.9177,0.45374,-0.034679
-0.90909,0.45728,0.068705
-0.89254,0.42591,0.03903
-0.87185,0.35968,-0.020679
-0.74609,0.27735,-0.060591
-0.65243,0.30084,-0.11678
-0.56554,0.32799,-0.15597
-0.52324,0.31604,-0.17524
-0.42413,0.32263,-0.29327
-0.26632,0.37159,-0.48124
-0.16827,0.46761,-0.73395
-0.14858,0.5668,-0.8879
-0.086543,0.64903,-1.012
-0.039356,0.68534,-1.149
-0.069088,0.76195,-1.3087
-0.087205,0.80452,-1.3803
-0.20185,0.81015,-1.3194
-0.22303,0.78827,-1.2921
-0.25656,0.74434,-1.2671
-0.35244,0.71365,-1.1907
-0.45029,0.68777,-1.0992
-0.58096,0.57644,-0.91289
-0.6754,0.51232,-0.92344
-0.77001,0.4363,-0.83118
-0.80958,0.38272,-0.78543
-0.86284,0.3552,-0.71589
-0.90787,0.33253,-0.6449
-0.91856,0.31989,-0.67417
-0.94831,0.27801,-0.67441
-0.97704,0.24716,-0.61447
-0.97663,0.25868,-0.58703
-1.002,0.23939,-0.48198
-1.0111,0.19761,-0.45692
-1.0241,0.25386,-0.44519
-1.055,0.22084,-0.45501
-1.1248,0.13345,-0.35773
-1.0874,0.19624,-0.42509
-1.0899,0.20853,-0.38218
-1.0499,0.23012,-0.36058
-0.97602,0.23542,-0.46022
-0.98263,0.21359,-0.49955
-0.98145,0.19679,-0.45574
-0.99625,0.21743,-0.37274
-1.0575,0.14591,-0.2864
-1.098,0.1061,-0.32529
-1.0796,0.11924,-0.26445
-1.0546,0.045441,-0.18969
-0.98311,0.090582,-0.20625
-0.97541,0.054444,-0.15222
-0.98801,0.0016416,-0.12939
-1.0202,0.076947,-0.018519
-1.0036,0.0082504,-0.039825
-1.1488,-0.054172,-0.082475
-1.2497,-0.10366,-0.17794
-1.2644,-0.12276,-0.20447
-1.2079,-0.045293,-0.40414
-1.193,-0.038564,-0.50485
-1.1799,0.013466,-0.57071
-1.1619,0.025445,-0.66117
-1.2186,0.028007,-0.71718
-1.2402,0.027295,-0.64755
-1.2253,0.0029568,-0.55922
-1.2651,-0.046444,-0.43832
-1.3068,-0.10393,-0.30918
-1.3322,-0.15459,-0.17544
-1.3347,-0.13108,-0.069003
-1.3097,-0.079528,-0.0095249
-1.3065,-0.13586,0.1125
-1.3061,-0.24993,0.2151
-1.2222,-0.21191,0.071239
-1.1873,-0.26593,0.21344
-1.1183,-0.27134,0.26931
-1.0501,-0.26743,0.18743
-1.0076,-0.30047,0.24299
-0.93627,-0.31433,0.25649
-0.90765,-0.33383,0.29551
-0.84985,-0.32167,0.20351
-0.86325,-0.33481,0.15211
-0.82899,-0.32655,0.1733
-0.78117,-0.36007,0.29965
-0.62024,-0.24638,0.010228
-0.71509,-0.22914,-0.013092
-0.60886,-0.20118,-0.060095
-0.48154,-0.13108,-0.1163
-0.46441,-0.078745,-0.080856
-0.43496,-0.12169,-0.04608
-0.42087,-0.098778,-0.0069347
-0.41811,-0.097841,-0.020508
-0.4227,-0.09712,-0.039961
-0.41118,-0.11203,-0.062032
-0.37137,-0.073883,-0.14538
-0.33803,-0.052284,-0.1896
-0.29354,-0.035173,-0.21921
-0.24833,-0.015767,-0.25746
-0.224,-0.00037651,-0.28969
-0.20688,0.014371,-0.3068
-0.18163,0.01001,-0.31021
-0.15395,0.017044,-0.31487
-0.12862,0.018877,-0.2955
-0.10631,0.03142,-0.29681
-0.098743,0.027325,-0.28343
-0.0886,0.025948,-0.27843
-0.085926,0.036724,-0.2794
-0.081688,0.029367,-0.25623
-0.073419,0.028355,-0.2367
-0.068952,0.026721,-0.22053
-0.060122,0.03799,-0.22244
-0.057833,0.035736,-0.20231
-0.056127,0.055344,-0.23671
-0.081733,0.059949,-0.23043
-0.073338,0.055215,-0.23583
-0.069351,0.084723,-0.24478
-0.10222,-0.0051449,-0.12883
-0.046921,-0.043613,-0.1108
-0.03593,0.087535,-0.21633
-0.10915,-0.02554,-0.060181
-0.084064,-0.021323,-0.12688
-0.071038,-0.04165,-0.11459
-0.056205,-0.019314,-0.10457
-0.049656,-0.045042,-0.078322
-0.0094806,-0.080576,-0.075972
0.0022524,-0.046171,-0.1106
-0.021721,-0.077522,-0.068154
-0.023621,-0.084591,-0.10236
-0.01226,0.0046925,-0.13901
-0.084332,-0.047461,-0.076649
-0.093414,-0.019544,-0.146
-0.081873,0.044223,-0.14591
-0.11434,0.036482,-0.079304
-0.15983,-0.0010229,-0.020562
-0.20858,0.017968,-0.0069165
-0.24323,-0.032317,0.057914
-0.30096,-0.044961,0.044937
-0.32649,-0.15645,0.12719
-0.42431,-0.21152,0.1851
-0.45985,-0.35357,0.32269
-0.54594,-0.39687,0.39172
-0.59221,-0.39685,0.38728
-0.5932,-0.45758,0.47221
-0.56144,-0.53228,0.54816
-0.53273,-0.53439,0.56399
-0.49707,-0.56569,0.65805
-0.55181,-0.56933,0.69187
-0.50356,-0.5502,0.68883
-0.44685,-0.50482,0.65353
-0.42084,-0.4242,0.59137
-0.35757,-0.36614,0.55362
-0.35626,-0.30362,0.50943
-0.33992,-0.2692,0.47646
-0.34852,-0.23813,0.49644
-0.33082,-0.23599,0.48356
-0.302,-0.24917,0.44086
-0.22669,-0.28912,0.4451
-0.21661,-0.28985,0.43783
-0.20943,-0.31272,0.48771
-0.23946,-0.27356,0.43375
-0.18801,-0.40977,0.48224
-0.21585,-0.30661,0.38194
-0.20129,-0.2559,0.38699
-0.18121,-0.23582,0.36122
-0.14099,-0.24165,0.3175
-0.084119,-0.22649,0.28007
-0.10282,-0.17136,0.25999
-0.083412,-0.24613,0.32245
-0.10125,-0.20425,0.29186
-0.093866,-0.24108,0.31321
-0.058631,-0.24955,0.31178
-0.1429,-0.21841,0.31366
-0.15889,-0.24903,0.3504
-0.14846,-0.27076,0.34343
-0.092414,-0.32785,0.35759
-0.06604,-0.24971,0.32254
-0.16924,-0.18779,0.34151
-0.17811,-0.22586,0.38461
-0.14481,-0.26999,0.39861
-0.18158,-0.20968,0.38137
-0.2582,-0.23807,0.43482
-0.24079,-0.30386,0.45747
-0.21165,-0.2955,0.43798
-0.26064,-0.28111,0.45588
-0.29641,-0.26387,0.47906
-0.34267,-0.2493,0.48329
-0.30085,-0.27383,0.47835
-0.34261,-0.28821,0.49286
-0.34257,-0.32633,0.50298
-0.35678,-0.35915,0.51162
-0.31517,-0.39205,0.498
-0.37737,-0.31324,0.49084
-0.69037,-0.31293,0.60716
-0.68135,-0.3963,0.64124
-0.67472,-0.4877,0.65312
-0.7039,-0.62275,0.69842
-0.60748,-0.63184,0.65278
-0.52742,-0.5679,0.62004
-0.77048,-0.57003,0.73855
-0.73807,-0.63414,0.79861
-0.70161,-0.69091,0.79744
-0.68437,-0.65729,0.78401
-0.67414,-0.68937,0.82156
-0.68849,-0.68739,0.85448
-0.66727,-0.68728,0.85524
-0.57827,-0.68793,0.82087
-0.58232,-0.66091,0.81616
-0.47396,-0.65248,0.76664
-0.41699,-0.6448,0.7451
-0.44494,-0.60286,0.7649
-0.46072,-0.595,0.77746
-0.43395,-0.61621,0.77902
-0.47365,-0.60207,0.78876
-0.3753,-0.65762,0.7796
-0.47818,-0.58248,0.80166
-0.50306,-0.57536,0.83671
-0.48527,-0.57777,0.83085
-0.49368,-0.5575,0.83092
-0.51934,-0.56118,0.84116
-0.49823,-0.50553,0.80338
-0.58041,-0.5546,0.8964
-0.58814,-0.59087,0.93426
-0.61811,-0.61156,0.97658
-0.61746,-0.64773,0.99772
-0.55162,-0.65612,0.97259
-0.52725,-0.66861,0.9769
-0.45716,-0.66112,0.9188
-0.41694,-0.60063,0.86055
-0.40381,-0.5514,0.85296
