Z,Y,X,Date
0,0,0,2024-05-09 20:00:00
0.44964,-2.77946,0.0293949,2024-05-09 20:01:00
-0.86791,-5.69385,-0.0458958,2024-05-09 20:02:00
-0.455897,-5.50436,-0.284894,2024-05-09 20:03:00
-0.436971,-5.86003,-0.106071,2024-05-09 20:04:00
-0.602993,-5.85767,-0.0787719,2024-05-09 20:05:00
-0.709456,-5.97727,-0.159042,2024-05-09 20:06:00
-0.868404,-5.97655,-0.237523,2024-05-09 20:07:00
-0.94905,-5.90004,-0.329914,2024-05-09 20:08:00
-0.972105,-5.63493,-0.50387,2024-05-09 20:09:00
-1.19151,-5.73882,-0.355181,2024-05-09 20:10:00
-1.16465,-5.63289,-0.407679,2024-05-09 20:11:00
-1.28267,-5.77457,-0.404979,2024-05-09 20:12:00
-1.61414,-5.39715,-0.296918,2024-05-09 20:13:00
-1.90786,-4.19609,-0.659456,2024-05-09 20:14:00
-2.00984,-3.15142,-0.947847,2024-05-09 20:15:00
-1.92615,-2.81842,-1.09352,2024-05-09 20:16:00
-2.00051,-2.82873,-1.10258,2024-05-09 20:17:00
-2.09763,-2.80227,-0.998212,2024-05-09 20:18:00
-2.16357,-2.38647,-1.0292,2024-05-09 20:19:00
-2.18362,-2.33436,-1.04724,2024-05-09 20:20:00
-2.31652,-1.99262,-0.988814,2024-05-09 20:21:00
-2.46063,-1.39886,-1.03106,2024-05-09 20:22:00
-2.2041,-1.66448,-1.14617,2024-05-09 20:23:00
-1.95568,-2.79656,-0.915345,2024-05-09 20:24:00
-2.12117,-3.39886,-0.575303,2024-05-09 20:25:00
-2.27154,-3.13745,-0.589394,2024-05-09 20:26:00
-2.32223,-2.60781,-0.674599,2024-05-09 20:27:00
-2.49288,-1.96927,-0.743806,2024-05-09 20:28:00
-2.55407,-2.02028,-0.842303,2024-05-09 20:29:00
-2.67241,-1.72542,-0.834474,2024-05-09 20:30:00
-2.81505,-1.55209,-0.806751,2024-05-09 20:31:00
-2.93687,-0.920195,-0.967673,2024-05-09 20:32:00
-2.96426,-0.780381,-1.02721,2024-05-09 20:33:00
-2.85445,-0.783816,-1.05804,2024-05-09 20:34:00
-2.8497,-0.956988,-0.988018,2024-05-09 20:35:00
-2.91392,-0.983579,-1.02038,2024-05-09 20:36:00
-2.89259,-1.12181,-0.849361,2024-05-09 20:37:00
-2.88071,-0.964361,-0.842132,2024-05-09 20:38:00
-2.9963,-0.859658,-0.825,2024-05-09 20:39:00
-3.02416,-0.802175,-0.756299,2024-05-09 20:40:00
-2.85407,-1.03887,-0.822676,2024-05-09 20:41:00
-2.77517,-1.88531,-0.596954,2024-05-09 20:42:00
-3.11551,-1.90715,-0.310286,2024-05-09 20:43:00
-3.42289,-0.929513,-0.433543,2024-05-09 20:44:00
-3.87759,0.331578,-0.491152,2024-05-09 20:45:00
-4.22356,1.77455,-0.669152,2024-05-09 20:46:00
-4.53813,3.43059,-0.91952,2024-05-09 20:47:00
-4.52508,4.07893,-1.00979,2024-05-09 20:48:00
-4.61477,4.42919,-0.972377,2024-05-09 20:49:00
-4.74702,5.24761,-1.0153,2024-05-09 20:50:00
-4.94249,5.69057,-0.928515,2024-05-09 20:51:00
-4.78079,5.85631,-0.987766,2024-05-09 20:52:00
-4.76692,5.90564,-0.84545,2024-05-09 20:53:00
-4.76318,5.84115,-0.75578,2024-05-09 20:54:00
-4.6546,5.71677,-0.644788,2024-05-09 20:55:00
-4.55655,5.49642,-0.51868,2024-05-09 20:56:00
-4.40652,5.28988,-0.446155,2024-05-09 20:57:00
-4.23005,4.87194,-0.33941,2024-05-09 20:58:00
-4.09862,4.49376,-0.248069,2024-05-09 20:59:00
-3.94993,4.05179,-0.135985,2024-05-09 21:00:00
-3.81012,3.6615,-0.100703,2024-05-09 21:01:00
-3.71412,3.35799,-0.0398394,2024-05-09 21:02:00
-3.61373,3.0174,-0.00545724,2024-05-09 21:03:00
-3.50729,2.65387,0.0534149,2024-05-09 21:04:00
-3.41259,2.31591,0.0760451,2024-05-09 21:05:00
-3.31139,1.99194,0.0900148,2024-05-09 21:06:00
-3.23263,1.68889,0.113344,2024-05-09 21:07:00
-3.15641,1.46436,0.113737,2024-05-09 21:08:00
-3.11588,1.28459,0.115854,2024-05-09 21:09:00
-3.05362,1.14911,0.0822909,2024-05-09 21:10:00
-2.98607,0.935249,0.0637493,2024-05-09 21:11:00
-2.92652,0.80285,0.022971,2024-05-09 21:12:00
-2.91625,0.737349,-0.00471343,2024-05-09 21:13:00
-2.91715,0.709146,-0.0443536,2024-05-09 21:14:00
-2.89666,0.652722,-0.0778429,2024-05-09 21:15:00
-2.90008,0.604961,-0.117879,2024-05-09 21:16:00
-2.90879,0.599726,-0.13797,2024-05-09 21:17:00
-2.86934,0.562543,-0.165344,2024-05-09 21:18:00
-2.75435,0.289042,-0.180174,2024-05-09 21:19:00
-2.63674,-0.192863,-0.110475,2024-05-09 21:20:00
-2.50454,-0.745967,-0.00150272,2024-05-09 21:21:00
-2.37162,-1.19209,0.0812779,2024-05-09 21:22:00
-2.25024,-1.63127,0.143939,2024-05-09 21:23:00
-2.14837,-2.01383,0.217033,2024-05-09 21:24:00
-2.04871,-2.24117,0.279455,2024-05-09 21:25:00
-2.00022,-2.53014,0.2985,2024-05-09 21:26:00
-1.84335,-2.90321,0.257494,2024-05-09 21:27:00
-1.78423,-3.37986,0.31531,2024-05-09 21:28:00
-1.79303,-3.56661,0.347281,2024-05-09 21:29:00
-1.7629,-3.6523,0.306411,2024-05-09 21:30:00
-1.8228,-3.5076,0.293657,2024-05-09 21:31:00
-1.89206,-3.10675,0.242547,2024-05-09 21:32:00
-1.89553,-2.81915,0.178971,2024-05-09 21:33:00
-1.94311,-2.50718,0.115609,2024-05-09 21:34:00
-1.86088,-2.61363,0.0520451,2024-05-09 21:35:00
-1.62238,-3.20711,0.0499998,2024-05-09 21:36:00
-1.6158,-3.79506,0.221727,2024-05-09 21:37:00
-1.47297,-4.61336,0.26595,2024-05-09 21:38:00
-1.55851,-4.73021,0.413645,2024-05-09 21:39:00
-1.76699,-4.342,0.445211,2024-05-09 21:40:00
-1.89155,-3.31856,0.263924,2024-05-09 21:41:00
-2.15433,-2.21686,-0.018559,2024-05-09 21:42:00
-2.22112,-1.42115,-0.217236,2024-05-09 21:43:00
-2.18633,-1.08803,-0.314716,2024-05-09 21:44:00
-2.21125,-0.787193,-0.382583,2024-05-09 21:45:00
-2.18859,-0.825046,-0.36461,2024-05-09 21:46:00
-2.10094,-0.921434,-0.30912,2024-05-09 21:47:00
-2.10206,-0.900751,-0.297778,2024-05-09 21:48:00
-2.0185,-1.09954,-0.262235,2024-05-09 21:49:00
-2.04512,-0.947404,-0.230372,2024-05-09 21:50:00
-2.12355,-0.627443,-0.21726,2024-05-09 21:51:00
-2.10339,-0.452789,-0.297627,2024-05-09 21:52:00
-2.01299,-0.5301,-0.301421,2024-05-09 21:53:00
-1.91329,-0.890885,-0.263047,2024-05-09 21:54:00
-1.73886,-1.6845,-0.172054,2024-05-09 21:55:00
-1.39307,-3.05999,-0.0305876,2024-05-09 21:56:00
-1.40137,-3.46185,0.196501,2024-05-09 21:57:00
-1.38777,-3.52895,0.167995,2024-05-09 21:58:00
-1.39515,-3.23519,-0.0167116,2024-05-09 21:59:00
-1.59753,-2.48439,-0.117303,2024-05-09 22:00:00
-1.90302,-1.58712,-0.308009,2024-05-09 22:01:00
-2.1423,-0.631262,-0.482954,2024-05-09 22:02:00
-2.23201,-0.296527,-0.529443,2024-05-09 22:03:00
-2.16567,-0.319014,-0.464943,2024-05-09 22:04:00
-2.02638,-0.729375,-0.327659,2024-05-09 22:05:00
-1.88599,-1.02493,-0.204792,2024-05-09 22:06:00
-1.79861,-1.27956,-0.22918,2024-05-09 22:07:00
-1.70039,-1.62141,-0.203916,2024-05-09 22:08:00
-1.78092,-1.49201,-0.160466,2024-05-09 22:09:00
-1.87798,-1.01377,-0.241274,2024-05-09 22:10:00
-1.90819,-0.610947,-0.32434,2024-05-09 22:11:00
-1.9256,-0.221402,-0.369083,2024-05-09 22:12:00
-1.93016,-0.0901277,-0.374429,2024-05-09 22:13:00
-1.92287,0.0975418,-0.33549,2024-05-09 22:14:00
-1.92259,0.098003,-0.229776,2024-05-09 22:15:00
-1.99494,0.570538,-0.136847,2024-05-09 22:16:00
-1.86719,0.661505,-0.277437,2024-05-09 22:17:00
-1.65203,0.132306,-0.247533,2024-05-09 22:18:00
-1.42777,-0.484402,-0.0439749,2024-05-09 22:19:00
-1.24566,-0.905776,0.098523,2024-05-09 22:20:00
-1.18262,-1.09154,0.156441,2024-05-09 22:21:00
-1.14931,-1.22937,0.165556,2024-05-09 22:22:00
-1.14108,-1.17438,0.134454,2024-05-09 22:23:00
-1.16807,-1.1495,0.125678,2024-05-09 22:24:00
-1.14869,-1.13935,0.0924802,2024-05-09 22:25:00
-1.11976,-1.11682,0.0853487,2024-05-09 22:26:00
-1.11683,-1.15524,0.11262,2024-05-09 22:27:00
-1.05104,-1.23446,0.153282,2024-05-09 22:28:00
-0.995561,-1.27259,0.179446,2024-05-09 22:29:00
-0.94409,-1.38999,0.211111,2024-05-09 22:30:00
-0.876412,-1.48171,0.243348,2024-05-09 22:31:00
-0.826235,-1.60076,0.278223,2024-05-09 22:32:00
-0.760728,-1.69616,0.277788,2024-05-09 22:33:00
-0.712187,-1.79998,0.295315,2024-05-09 22:34:00
-0.667234,-1.90864,0.290945,2024-05-09 22:35:00
-0.611265,-1.99582,0.302402,2024-05-09 22:36:00
-0.559487,-2.11411,0.30214,2024-05-09 22:37:00
-0.512668,-2.1758,0.275855,2024-05-09 22:38:00
-0.47614,-2.24941,0.256586,2024-05-09 22:39:00
-0.437107,-2.32106,0.228285,2024-05-09 22:40:00
-0.413264,-2.33481,0.181679,2024-05-09 22:41:00
-0.404375,-2.3415,0.149701,2024-05-09 22:42:00
-0.401494,-2.30096,0.0732304,2024-05-09 22:43:00
-0.407048,-2.25378,0.0328519,2024-05-09 22:44:00
-0.413077,-2.17116,-0.0273953,2024-05-09 22:45:00
-0.433476,-2.10439,-0.0810096,2024-05-09 22:46:00
-0.429531,-2.05667,-0.100281,2024-05-09 22:47:00
-0.440219,-1.9844,-0.144375,2024-05-09 22:48:00
-0.447247,-1.93762,-0.166088,2024-05-09 22:49:00
-0.449305,-1.87091,-0.203388,2024-05-09 22:50:00
-0.45405,-1.81771,-0.227573,2024-05-09 22:51:00
-0.457359,-1.77143,-0.257808,2024-05-09 22:52:00
-0.460044,-1.70429,-0.303272,2024-05-09 22:53:00
-0.470027,-1.65315,-0.322092,2024-05-09 22:54:00
-0.469769,-1.60165,-0.346121,2024-05-09 22:55:00
-0.474059,-1.54813,-0.367073,2024-05-09 22:56:00
-0.478445,-1.48863,-0.397322,2024-05-09 22:57:00
-0.498263,-1.41768,-0.434558,2024-05-09 22:58:00
-0.518135,-1.34221,-0.465193,2024-05-09 22:59:00
-0.545004,-1.25604,-0.49624,2024-05-09 23:00:00
-0.570577,-1.17582,-0.521547,2024-05-09 23:01:00
-0.594279,-1.07908,-0.544811,2024-05-09 23:02:00
-0.62288,-0.993863,-0.563323,2024-05-09 23:03:00
-0.639681,-0.893213,-0.571319,2024-05-09 23:04:00
-0.660109,-0.796507,-0.575076,2024-05-09 23:05:00
-0.688342,-0.706541,-0.574028,2024-05-09 23:06:00
-0.71567,-0.621661,-0.564519,2024-05-09 23:07:00
-0.739402,-0.544509,-0.536086,2024-05-09 23:08:00
-0.750819,-0.491821,-0.508257,2024-05-09 23:09:00
-0.752635,-0.45496,-0.486792,2024-05-09 23:10:00
-0.75354,-0.431944,-0.461663,2024-05-09 23:11:00
-0.750488,-0.417538,-0.43809,2024-05-09 23:12:00
-0.734997,-0.420811,-0.412614,2024-05-09 23:13:00
-0.717683,-0.440029,-0.388693,2024-05-09 23:14:00
-0.680132,-0.489743,-0.346606,2024-05-09 23:15:00
-0.625358,-0.567786,-0.314823,2024-05-09 23:16:00
-0.566992,-0.645693,-0.28932,2024-05-09 23:17:00
-0.519909,-0.704778,-0.295383,2024-05-09 23:18:00
-0.477497,-0.778872,-0.286155,2024-05-09 23:19:00
-0.445958,-0.818098,-0.2838,2024-05-09 23:20:00
-0.420831,-0.853661,-0.292013,2024-05-09 23:21:00
-0.408187,-0.880985,-0.298144,2024-05-09 23:22:00
-0.401876,-0.889945,-0.316176,2024-05-09 23:23:00
-0.397786,-0.880293,-0.319688,2024-05-09 23:24:00
-0.396052,-0.874469,-0.324171,2024-05-09 23:25:00
-0.399714,-0.856945,-0.334615,2024-05-09 23:26:00
-0.406401,-0.835536,-0.340051,2024-05-09 23:27:00
-0.413491,-0.812625,-0.340228,2024-05-09 23:28:00
-0.422609,-0.788731,-0.339698,2024-05-09 23:29:00
-0.426065,-0.77955,-0.335341,2024-05-09 23:30:00
-0.423486,-0.768774,-0.330842,2024-05-09 23:31:00
-0.415152,-0.759827,-0.320846,2024-05-09 23:32:00
-0.421006,-0.744432,-0.319763,2024-05-09 23:33:00
-0.428873,-0.737998,-0.328974,2024-05-09 23:34:00
-0.44207,-0.711929,-0.331764,2024-05-09 23:35:00
-0.360463,-0.721871,-0.301911,2024-05-09 23:36:00
-0.428559,-0.682628,-0.320609,2024-05-09 23:37:00
-0.439757,-0.673619,-0.298608,2024-05-09 23:38:00
-0.479156,-0.642973,-0.322072,2024-05-09 23:39:00
-0.490854,-0.639294,-0.291495,2024-05-09 23:40:00
-0.515276,-0.592201,-0.306923,2024-05-09 23:41:00
-0.525261,-0.593753,-0.282215,2024-05-09 23:42:00
-0.554602,-0.542003,-0.295552,2024-05-09 23:43:00
-0.551199,-0.544507,-0.273059,2024-05-09 23:44:00
-0.572706,-0.513467,-0.26988,2024-05-09 23:45:00
-0.577853,-0.497861,-0.253963,2024-05-09 23:46:00
-0.571615,-0.486304,-0.240273,2024-05-09 23:47:00
-0.582686,-0.470062,-0.243802,2024-05-09 23:48:00
-0.590438,-0.454832,-0.239967,2024-05-09 23:49:00
-0.598471,-0.436556,-0.238085,2024-05-09 23:50:00
-0.613033,-0.408938,-0.237852,2024-05-09 23:51:00
-0.632891,-0.380267,-0.234917,2024-05-09 23:52:00
-0.630821,-0.363838,-0.223266,2024-05-09 23:53:00
-0.627381,-0.345274,-0.21498,2024-05-09 23:54:00
-0.629036,-0.332306,-0.209822,2024-05-09 23:55:00
-0.607266,-0.326537,-0.198089,2024-05-09 23:56:00
-0.588726,-0.325788,-0.187134,2024-05-09 23:57:00
-0.565393,-0.3244,-0.180341,2024-05-09 23:58:00
-0.524493,-0.336884,-0.161719,2024-05-09 23:59:00
-0.49074,-0.345908,-0.152755,2024-05-10 00:00:00
-0.452488,-0.357301,-0.145437,2024-05-10 00:01:00
-0.412541,-0.375868,-0.144878,2024-05-10 00:02:00
-0.37418,-0.394082,-0.143717,2024-05-10 00:03:00
-0.34474,-0.407833,-0.145074,2024-05-10 00:04:00
-0.321232,-0.418155,-0.160027,2024-05-10 00:05:00
-0.295544,-0.42481,-0.172123,2024-05-10 00:06:00
-0.252314,-0.447901,-0.168281,2024-05-10 00:07:00
-0.194828,-0.478016,-0.160424,2024-05-10 00:08:00
-0.128729,-0.513597,-0.158518,2024-05-10 00:09:00
-0.117118,-0.528069,-0.183183,2024-05-10 00:10:00
-0.0760954,-0.541659,-0.171245,2024-05-10 00:11:00
-0.053308,-0.55431,-0.181266,2024-05-10 00:12:00
-0.0311381,-0.567385,-0.184206,2024-05-10 00:13:00
0.0587153,-0.612482,-0.162783,2024-05-10 00:14:00
0.109702,-0.640416,-0.174443,2024-05-10 00:15:00
0.147555,-0.676937,-0.176579,2024-05-10 00:16:00
0.150591,-0.657262,-0.21512,2024-05-10 00:17:00
0.250151,-0.745459,-0.300987,2024-05-10 00:18:00
0.601568,-1.05624,-0.36525,2024-05-10 00:19:00
0.103671,-0.639573,-0.0749257,2024-05-10 00:20:00
-0.714778,0.0132562,0.10491,2024-05-10 00:21:00
-0.644963,0.111088,0.0435237,2024-05-10 00:22:00
-0.672311,0.166435,-0.253775,2024-05-10 00:23:00
-0.363166,-0.36686,-0.262539,2024-05-10 00:24:00
0.0584466,-0.567011,-0.334452,2024-05-10 00:25:00
0.200549,-0.673958,-0.513972,2024-05-10 00:26:00
0.217575,-0.830488,-0.462592,2024-05-10 00:27:00
0.171457,-0.829681,-0.554506,2024-05-10 00:28:00
0.27959,-0.994855,-0.598385,2024-05-10 00:29:00
0.385899,-1.14201,-0.626891,2024-05-10 00:30:00
0.672122,-1.42473,-0.745577,2024-05-10 00:31:00
0.832806,-1.62755,-0.667922,2024-05-10 00:32:00
1.29387,-1.99803,-0.773985,2024-05-10 00:33:00
1.59999,-2.25836,-0.932037,2024-05-10 00:34:00
1.83262,-2.54264,-0.99232,2024-05-10 00:35:00
2.49793,-3.03907,-1.07816,2024-05-10 00:36:00
2.56045,-3.07619,-1.20898,2024-05-10 00:37:00
3.09612,-3.50097,-1.12913,2024-05-10 00:38:00
3.32607,-3.63907,-1.20924,2024-05-10 00:39:00
3.87808,-4.10616,-1.33305,2024-05-10 00:40:00
4.324,-4.4167,-1.46898,2024-05-10 00:41:00
4.37287,-4.54235,-1.41958,2024-05-10 00:42:00
4.4612,-4.58982,-1.48235,2024-05-10 00:43:00
4.10341,-4.4097,-1.54531,2024-05-10 00:44:00
3.79105,-4.24068,-1.66695,2024-05-10 00:45:00
3.8702,-4.26336,-1.80186,2024-05-10 00:46:00
3.47929,-3.98229,-1.78369,2024-05-10 00:47:00
3.12158,-3.77105,-1.65076,2024-05-10 00:48:00
3.01999,-3.59275,-1.74707,2024-05-10 00:49:00
2.23604,-3.03404,-1.38636,2024-05-10 00:50:00
1.90245,-2.7607,-1.19748,2024-05-10 00:51:00
1.84026,-2.68669,-1.33162,2024-05-10 00:52:00
2.52445,-3.24701,-1.47512,2024-05-10 00:53:00
2.68101,-3.26761,-1.75335,2024-05-10 00:54:00
3.25804,-3.57268,-1.81751,2024-05-10 00:55:00
3.39267,-3.77438,-1.86186,2024-05-10 00:56:00
3.07891,-3.39771,-1.78654,2024-05-10 00:57:00
3.25017,-3.54315,-1.95471,2024-05-10 00:58:00
3.38562,-3.63786,-2.12686,2024-05-10 00:59:00
3.78177,-3.9765,-2.11729,2024-05-10 01:00:00
3.72074,-3.84143,-2.04687,2024-05-10 01:01:00
3.72386,-3.91497,-2.2115,2024-05-10 01:02:00
3.59983,-3.83295,-2.04881,2024-05-10 01:03:00
3.55583,-3.73222,-2.19881,2024-05-10 01:04:00
3.79363,-3.91691,-2.28117,2024-05-10 01:05:00
3.8861,-3.89157,-2.27983,2024-05-10 01:06:00
3.86285,-3.91911,-2.13436,2024-05-10 01:07:00
3.77085,-3.79939,-2.0817,2024-05-10 01:08:00
3.9913,-4.06347,-2.06649,2024-05-10 01:09:00
3.99972,-3.97576,-2.07487,2024-05-10 01:10:00
4.24199,-4.22209,-2.05808,2024-05-10 01:11:00
4.46834,-4.27624,-1.99512,2024-05-10 01:12:00
4.51804,-4.2961,-1.86599,2024-05-10 01:13:00
4.49513,-4.30373,-1.78388,2024-05-10 01:14:00
4.67406,-4.45981,-1.72356,2024-05-10 01:15:00
5.06578,-4.70649,-1.69462,2024-05-10 01:16:00
5.5629,-5.04097,-1.62305,2024-05-10 01:17:00
5.90401,-5.24988,-1.63657,2024-05-10 01:18:00
7.13865,-6.24882,-1.66659,2024-05-10 01:19:00
7.23653,-6.29825,-1.63232,2024-05-10 01:20:00
8.27492,-6.89516,-1.77213,2024-05-10 01:21:00
8.88939,-7.10212,-1.49665,2024-05-10 01:22:00
9.47728,-7.18962,-1.57258,2024-05-10 01:23:00
9.46133,-7.09792,-1.39397,2024-05-10 01:24:00
9.65201,-7.13348,-1.52388,2024-05-10 01:25:00
9.29271,-6.87199,-1.68676,2024-05-10 01:26:00
8.81327,-6.53414,-1.79279,2024-05-10 01:27:00
8.02022,-6.34097,-2.10495,2024-05-10 01:28:00
7.82074,-6.24559,-2.34571,2024-05-10 01:29:00
7.9896,-6.23289,-2.57743,2024-05-10 01:30:00
8.00542,-6.11821,-2.65184,2024-05-10 01:31:00
7.41445,-5.85425,-2.7137,2024-05-10 01:32:00
6.85431,-5.30573,-2.85369,2024-05-10 01:33:00
5.85124,-4.81445,-2.80369,2024-05-10 01:34:00
4.77477,-4.16787,-2.62087,2024-05-10 01:35:00
4.76976,-4.04883,-2.66788,2024-05-10 01:36:00
4.53223,-3.85628,-2.50122,2024-05-10 01:37:00
4.5226,-3.73629,-2.47263,2024-05-10 01:38:00
4.94158,-3.74389,-2.42499,2024-05-10 01:39:00
5.1914,-3.83555,-2.50866,2024-05-10 01:40:00
5.03164,-3.68674,-2.48861,2024-05-10 01:41:00
4.84366,-3.44655,-2.59169,2024-05-10 01:42:00
5.11095,-3.47903,-2.5717,2024-05-10 01:43:00
5.59974,-3.53813,-2.48456,2024-05-10 01:44:00
5.28897,-3.381,-2.22152,2024-05-10 01:45:00
5.88406,-3.52578,-2.06331,2024-05-10 01:46:00
5.173,-3.38815,-2.02022,2024-05-10 01:47:00
6.23548,-3.64978,-2.03379,2024-05-10 01:48:00
5.02551,-2.82031,-1.87605,2024-05-10 01:49:00
4.99666,-2.76591,-1.8431,2024-05-10 01:50:00
4.9349,-2.50329,-1.75611,2024-05-10 01:51:00
4.55571,-2.35904,-1.38503,2024-05-10 01:52:00
4.8575,-2.35599,-1.40328,2024-05-10 01:53:00
5.35762,-2.59851,-1.38027,2024-05-10 01:54:00
5.27733,-2.5899,-1.32087,2024-05-10 01:55:00
5.31365,-2.65412,-1.19537,2024-05-10 01:56:00
5.29603,-2.47531,-1.11949,2024-05-10 01:57:00
4.70411,-2.30926,-1.22482,2024-05-10 01:58:00
5.4313,-2.65924,-1.22711,2024-05-10 01:59:00
5.98266,-2.94182,-1.57026,2024-05-10 02:00:00
6.22122,-2.98827,-1.5646,2024-05-10 02:01:00
5.60351,-2.57491,-1.2913,2024-05-10 02:02:00
4.57448,-2.04517,-1.01649,2024-05-10 02:03:00
4.42239,-1.966,-1.02854,2024-05-10 02:04:00
4.24056,-1.97923,-1.07479,2024-05-10 02:05:00
4.02555,-1.90165,-0.836259,2024-05-10 02:06:00
3.66095,-1.76201,-0.743405,2024-05-10 02:07:00
3.24105,-1.49882,-0.723298,2024-05-10 02:08:00
2.993,-1.34497,-0.575531,2024-05-10 02:09:00
2.94186,-1.20426,-0.640304,2024-05-10 02:10:00
3.0444,-1.15206,-0.585514,2024-05-10 02:11:00
2.76183,-1.12498,-0.371762,2024-05-10 02:12:00
3.10672,-1.25734,-0.480546,2024-05-10 02:13:00
3.12545,-1.26253,-0.319181,2024-05-10 02:14:00
2.92382,-1.30635,-0.173086,2024-05-10 02:15:00
3.46678,-1.62086,-0.28018,2024-05-10 02:16:00
4.15302,-1.93783,-0.317893,2024-05-10 02:17:00
2.77718,-1.53195,0.0646789,2024-05-10 02:18:00
3.02448,-1.55776,-0.105335,2024-05-10 02:19:00
2.42944,-1.28744,0.0877426,2024-05-10 02:20:00
3.24768,-1.84642,-0.396604,2024-05-10 02:21:00
2.86433,-1.80148,-0.226561,2024-05-10 02:22:00
2.2432,-1.69992,0.183183,2024-05-10 02:23:00
1.70592,-1.30903,0.399732,2024-05-10 02:24:00
1.10007,-1.1065,0.536272,2024-05-10 02:25:00
0.980146,-0.892682,0.485136,2024-05-10 02:26:00
1.3475,-1.141,0.287528,2024-05-10 02:27:00
0.648047,-0.853356,0.59387,2024-05-10 02:28:00
0.944985,-1.13937,0.384283,2024-05-10 02:29:00
1.58395,-1.25502,-0.211654,2024-05-10 02:30:00
1.74524,-1.42211,-0.24375,2024-05-10 02:31:00
1.87361,-1.45384,-0.474495,2024-05-10 02:32:00
1.81499,-1.38434,-0.504788,2024-05-10 02:33:00
1.80375,-1.29749,-0.516284,2024-05-10 02:34:00
1.83627,-1.23965,-0.541764,2024-05-10 02:35:00
1.88948,-1.28221,-0.51786,2024-05-10 02:36:00
2.01647,-1.29494,-0.503828,2024-05-10 02:37:00
2.09006,-1.22907,-0.46598,2024-05-10 02:38:00
2.04227,-1.22055,-0.353276,2024-05-10 02:39:00
2.20355,-1.237,-0.34762,2024-05-10 02:40:00
2.11306,-1.12096,-0.286116,2024-05-10 02:41:00
2.35792,-1.23943,-0.358419,2024-05-10 02:42:00
2.3382,-1.27396,-0.232299,2024-05-10 02:43:00
2.81067,-1.44298,-0.450249,2024-05-10 02:44:00
2.80591,-1.45774,-0.424678,2024-05-10 02:45:00
3.10669,-1.58274,-0.611303,2024-05-10 02:46:00
3.39087,-1.6331,-0.639244,2024-05-10 02:47:00
3.57479,-1.7161,-0.877271,2024-05-10 02:48:00
3.39829,-1.62844,-0.641868,2024-05-10 02:49:00
2.93967,-1.35746,-0.276499,2024-05-10 02:50:00
2.72277,-1.23312,-0.0730901,2024-05-10 02:51:00
2.72132,-1.25507,-0.108697,2024-05-10 02:52:00
2.8701,-1.36472,-0.107575,2024-05-10 02:53:00
2.74113,-1.34459,-0.0497296,2024-05-10 02:54:00
2.6969,-1.35547,-0.00391289,2024-05-10 02:55:00
2.52094,-1.28766,0.131898,2024-05-10 02:56:00
2.39265,-1.15886,0.149591,2024-05-10 02:57:00
2.3097,-1.1344,0.158741,2024-05-10 02:58:00
2.47888,-1.25664,0.0588344,2024-05-10 02:59:00
2.49764,-1.23082,0.0246216,2024-05-10 03:00:00
2.62914,-1.26955,0.00932367,2024-05-10 03:01:00
2.46306,-1.17947,0.022711,2024-05-10 03:02:00
2.43613,-1.17841,0.0205819,2024-05-10 03:03:00
2.44493,-1.1652,0.0151299,2024-05-10 03:04:00
2.62401,-1.24604,-0.0595585,2024-05-10 03:05:00
2.15429,-1.04127,0.545693,2024-05-10 03:06:00
2.3316,-1.17899,0.291885,2024-05-10 03:07:00
2.9769,-1.72345,-0.394769,2024-05-10 03:08:00
3.65149,-2.01902,-0.712341,2024-05-10 03:09:00
3.67421,-2.03063,-0.985444,2024-05-10 03:10:00
3.58855,-1.87904,-1.1285,2024-05-10 03:11:00
3.43401,-1.60731,-1.19833,2024-05-10 03:12:00
2.82143,-1.20786,-0.715109,2024-05-10 03:13:00
2.6228,-1.10899,-0.602535,2024-05-10 03:14:00
2.45236,-1.14118,-0.525765,2024-05-10 03:15:00
3.02584,-1.39133,-0.83345,2024-05-10 03:16:00
3.53287,-1.67484,-1.25085,2024-05-10 03:17:00
3.39612,-1.55854,-1.22296,2024-05-10 03:18:00
3.67731,-1.54697,-1.34231,2024-05-10 03:19:00
3.51055,-1.42946,-1.36109,2024-05-10 03:20:00
3.61306,-1.46074,-1.4885,2024-05-10 03:21:00
3.35813,-1.27086,-1.31697,2024-05-10 03:22:00
2.72823,-1.09597,-0.72419,2024-05-10 03:23:00
2.33187,-0.868391,-0.425291,2024-05-10 03:24:00
1.93073,-0.625509,0.0322249,2024-05-10 03:25:00
1.75669,-0.728845,0.0731671,2024-05-10 03:26:00
1.8772,-0.90535,-0.168538,2024-05-10 03:27:00
2.23566,-1.1634,-0.405337,2024-05-10 03:28:00
2.29916,-1.13183,-0.600585,2024-05-10 03:29:00
2.20373,-0.994597,-0.799902,2024-05-10 03:30:00
2.39049,-0.898047,-1.04076,2024-05-10 03:31:00
2.27065,-0.703363,-1.05779,2024-05-10 03:32:00
2.06817,-0.611022,-1.01309,2024-05-10 03:33:00
2.12253,-0.594671,-1.21835,2024-05-10 03:34:00
2.07518,-0.518604,-1.20006,2024-05-10 03:35:00
1.80013,-0.436075,-1.04366,2024-05-10 03:36:00
1.52596,-0.347735,-0.795886,2024-05-10 03:37:00
1.41094,-0.187843,-0.685345,2024-05-10 03:38:00
1.27417,-0.241128,-0.768357,2024-05-10 03:39:00
