Z,Y,X,Date
-31.3804,-131.674,-55.6728,2024-05-10 19:25:00
-58.2084,-131.401,-51.426,2024-05-10 19:26:00
-59.508,-113.6,-43.0051,2024-05-10 19:27:00
-35.013,-100.887,-47.0747,2024-05-10 19:28:00
-26.9127,-102.7,-53.154,2024-05-10 19:29:00
-33.8941,-103.891,-52.6076,2024-05-10 19:30:00
-37.4955,-107.534,-36.8212,2024-05-10 19:31:00
-32.0519,-109.638,-30.7225,2024-05-10 19:32:00
-35.4377,-125.726,-14.2602,2024-05-10 19:33:00
-31.9041,-133.957,2.37107,2024-05-10 19:34:00
-24.6788,-137.471,7.30829,2024-05-10 19:35:00
-15.4123,-142.505,7.98763,2024-05-10 19:36:00
10.3196,-147.587,6.15545,2024-05-10 19:37:00
21.8774,-147.792,-3.5913,2024-05-10 19:38:00
33.4959,-145.255,-11.3433,2024-05-10 19:39:00
35.5501,-151.567,-13.0767,2024-05-10 19:40:00
20.6039,-164.178,-17.4203,2024-05-10 19:41:00
16.6688,-162.359,-22.9602,2024-05-10 19:42:00
23.6343,-163.291,-20.3522,2024-05-10 19:43:00
20.6388,-152.842,-14.5061,2024-05-10 19:44:00
11.9214,-156.249,-7.08026,2024-05-10 19:45:00
17.5701,-151.074,2.01349,2024-05-10 19:46:00
59.9706,-135.225,-5.206,2024-05-10 19:47:00
84.8283,-131.343,-6.91169,2024-05-10 19:48:00
97.9383,-125.713,-4.3421,2024-05-10 19:49:00
94.6136,-126.741,-7.52756,2024-05-10 19:50:00
88.4531,-129.45,-4.67739,2024-05-10 19:51:00
89.6991,-132.77,-7.98308,2024-05-10 19:52:00
96.0688,-129.924,-13.2419,2024-05-10 19:53:00
106.558,-122.471,-20.0991,2024-05-10 19:54:00
122.504,-158.685,-41.7094,2024-05-10 19:55:00
117.518,-168.012,-37.462,2024-05-10 19:56:00
91.5371,-146.903,-80.6318,2024-05-10 19:57:00
63.6504,-91.579,-169.489,2024-05-10 19:58:00
55.5096,-108.786,-184.742,2024-05-10 19:59:00
34.8063,-107.947,-149.678,2024-05-10 20:00:00
29.7318,-111.335,-135.696,2024-05-10 20:01:00
38.4753,-131.519,-106.848,2024-05-10 20:02:00
58.3256,-144.82,-63.7551,2024-05-10 20:03:00
71.2083,-162.94,-39.9943,2024-05-10 20:04:00
63.7116,-160.199,-21.2738,2024-05-10 20:05:00
43.3966,-137.823,-9.47018,2024-05-10 20:06:00
31.2557,-129.377,-5.9245,2024-05-10 20:07:00
59.8823,-152.829,2.01011,2024-05-10 20:08:00
43.5539,-148,-16.4541,2024-05-10 20:09:00
27.0474,-128.608,-18.8027,2024-05-10 20:10:00
19.9858,-147.928,-24.461,2024-05-10 20:11:00
-14.0311,-93.971,-78.9257,2024-05-10 20:12:00
57.732,149.364,-197.791,2024-05-10 20:13:00
12.8282,58.9188,-199.846,2024-05-10 20:14:00
-30.5062,-4.52812,-118.051,2024-05-10 20:15:00
-30.0106,-75.4266,-62.4181,2024-05-10 20:16:00
8.5642,-147.858,-45.75,2024-05-10 20:17:00
15.2083,-187.782,-78.1176,2024-05-10 20:18:00
42.5078,-36.3237,-154.465,2024-05-10 20:19:00
57.9405,-66.0239,-157.42,2024-05-10 20:20:00
66.4835,-114.738,-141,2024-05-10 20:21:00
32.8541,-111.642,-137.545,2024-05-10 20:22:00
19.5028,-146.61,-116.521,2024-05-10 20:23:00
9.19478,-156.773,-135.212,2024-05-10 20:24:00
6.44179,-191.242,-140.957,2024-05-10 20:25:00
20.2934,-193.213,-187.024,2024-05-10 20:26:00
94.3996,-211.349,-170.757,2024-05-10 20:27:00
159.679,-65.7128,-262.14,2024-05-10 20:28:00
74.7825,6.98484,-189.568,2024-05-10 20:29:00
29.5372,40.28,-222.042,2024-05-10 20:30:00
7.73028,-17.6777,-192.821,2024-05-10 20:31:00
21.7603,22.7775,-186.383,2024-05-10 20:32:00
28.2358,-4.83919,-186.629,2024-05-10 20:33:00
30.6864,-66.4013,-170.807,2024-05-10 20:34:00
55.5627,-134.647,-160.451,2024-05-10 20:35:00
47.1472,-135.382,-173.987,2024-05-10 20:36:00
36.5986,-144.644,-157.309,2024-05-10 20:37:00
18.3291,-113.063,-150.379,2024-05-10 20:38:00
12.5069,-97.9213,-91.7697,2024-05-10 20:39:00
24.5285,-117.136,-76.4081,2024-05-10 20:40:00
11.2542,-140.147,-69.735,2024-05-10 20:41:00
99.5342,-82.2989,-66.7379,2024-05-10 20:42:00
93.7079,-69.0924,-73.749,2024-05-10 20:43:00
13.7894,-68.732,-74.3679,2024-05-10 20:44:00
56.875,-68.1637,-65.7901,2024-05-10 20:45:00
124.556,-81.349,-65.1847,2024-05-10 20:46:00
130.039,-57.8985,-107.482,2024-05-10 20:47:00
137.344,-18.838,-150.091,2024-05-10 20:48:00
164.742,2.68259,-167.678,2024-05-10 20:49:00
163.01,4.2291,-167.222,2024-05-10 20:50:00
159.435,38.9111,-176.849,2024-05-10 20:51:00
160.707,83.8026,-187.825,2024-05-10 20:52:00
167.698,89.6561,-179.2,2024-05-10 20:53:00
187.092,85.8639,-172.001,2024-05-10 20:54:00
204.53,73.1174,-166.668,2024-05-10 20:55:00
200.668,60.27,-160.545,2024-05-10 20:56:00
181.731,25.1857,-135.035,2024-05-10 20:57:00
163.815,14.0278,-117.639,2024-05-10 20:58:00
129.907,-2.15048,-90.8939,2024-05-10 20:59:00
113.353,19.9261,-84.6853,2024-05-10 21:00:00
107.553,26.4906,-74.4139,2024-05-10 21:01:00
114.79,9.10604,-64.0956,2024-05-10 21:02:00
149.955,21.9732,-88.2311,2024-05-10 21:03:00
189.147,65.7251,-114.015,2024-05-10 21:04:00
162.054,69.7966,-111.181,2024-05-10 21:05:00
130.359,75.0848,-119.414,2024-05-10 21:06:00
128.179,92.3342,-135.675,2024-05-10 21:07:00
119.598,81.1607,-105.945,2024-05-10 21:08:00
169.182,131.377,-144.416,2024-05-10 21:09:00
175.801,112.565,-141.631,2024-05-10 21:10:00
161.664,84.5993,-117.282,2024-05-10 21:11:00
127.966,71.0832,-113.431,2024-05-10 21:12:00
108.575,61.3078,-109.298,2024-05-10 21:13:00
109.683,71.7423,-131.541,2024-05-10 21:14:00
133.344,107.722,-167.25,2024-05-10 21:15:00
157.83,145.901,-182.879,2024-05-10 21:16:00
171.968,176.033,-178.671,2024-05-10 21:17:00
171.856,168.724,-158.949,2024-05-10 21:18:00
164.679,146.983,-148.453,2024-05-10 21:19:00
147.919,135.865,-137.793,2024-05-10 21:20:00
126.011,124.004,-166.961,2024-05-10 21:21:00
146.621,127.064,-133.529,2024-05-10 21:22:00
160.238,173.868,-156.099,2024-05-10 21:23:00
241.377,228.801,-182.571,2024-05-10 21:24:00
283.924,342.114,-271.382,2024-05-10 21:25:00
239.071,317.457,-293.486,2024-05-10 21:26:00
249.791,329.894,-316.682,2024-05-10 21:27:00
252.426,372.715,-327.415,2024-05-10 21:28:00
259.436,421.008,-348.976,2024-05-10 21:29:00
283.742,495.585,-380.333,2024-05-10 21:30:00
288.871,568.278,-408.033,2024-05-10 21:31:00
319.462,571.237,-427.737,2024-05-10 21:32:00
345.623,523.502,-393.623,2024-05-10 21:33:00
330.296,450.377,-340.734,2024-05-10 21:34:00
301.616,389.794,-317.181,2024-05-10 21:35:00
304.876,382.075,-310.958,2024-05-10 21:36:00
325.412,371.024,-309.128,2024-05-10 21:37:00
304.107,260.042,-256.791,2024-05-10 21:38:00
286.268,247.352,-234.842,2024-05-10 21:39:00
275.795,200.08,-190.689,2024-05-10 21:40:00
277.248,210.619,-169.876,2024-05-10 21:41:00
272.235,203.623,-177.539,2024-05-10 21:42:00
267.652,184.54,-140.37,2024-05-10 21:43:00
277.699,200.734,-136.932,2024-05-10 21:44:00
307.835,183.331,-133.65,2024-05-10 21:45:00
279.46,142.718,-114.582,2024-05-10 21:46:00
274.273,144.131,-118.562,2024-05-10 21:47:00
273.521,137.901,-117.788,2024-05-10 21:48:00
274.733,131.517,-114.392,2024-05-10 21:49:00
290.417,146.086,-128.985,2024-05-10 21:50:00
298.27,151.677,-129.908,2024-05-10 21:51:00
308.719,156.644,-136.013,2024-05-10 21:52:00
310.569,154.865,-127.998,2024-05-10 21:53:00
333.522,166.596,-136.512,2024-05-10 21:54:00
345.464,168.73,-135.642,2024-05-10 21:55:00
372.185,187.263,-148.534,2024-05-10 21:56:00
375.922,185.957,-145.507,2024-05-10 21:57:00
419.998,213.737,-146.824,2024-05-10 21:58:00
448.615,262.322,-181.364,2024-05-10 21:59:00
440.914,265.14,-182.789,2024-05-10 22:00:00
452.669,288.704,-192.521,2024-05-10 22:01:00
458.273,296.854,-197.844,2024-05-10 22:02:00
462.652,286.442,-199.357,2024-05-10 22:03:00
553.007,350.841,-242.126,2024-05-10 22:04:00
563.329,348.658,-237.156,2024-05-10 22:05:00
613.241,414.695,-269.671,2024-05-10 22:06:00
705.258,539.562,-319.3,2024-05-10 22:07:00
696.66,573.22,-325.536,2024-05-10 22:08:00
736.493,633.372,-356.092,2024-05-10 22:09:00
740.5,683.908,-383.835,2024-05-10 22:10:00
711.173,675.368,-366.913,2024-05-10 22:11:00
641.557,590.208,-332.07,2024-05-10 22:12:00
565.63,470.618,-232.022,2024-05-10 22:13:00
472.577,399.526,-132.025,2024-05-10 22:14:00
494.856,542.617,-347.911,2024-05-10 22:15:00
573.012,629.836,-335.31,2024-05-10 22:16:00
493.893,501.404,-269.558,2024-05-10 22:17:00
393.799,358.213,-222.626,2024-05-10 22:18:00
368.129,299.273,-182.761,2024-05-10 22:19:00
364.988,269.654,-187.682,2024-05-10 22:20:00
433.621,407.11,-258.762,2024-05-10 22:21:00
390.993,335.89,-204.943,2024-05-10 22:22:00
380.721,311.303,-184.707,2024-05-10 22:23:00
332.896,243.125,-154.754,2024-05-10 22:24:00
340.221,257.366,-170.819,2024-05-10 22:25:00
392.312,322.579,-188.515,2024-05-10 22:26:00
354.07,286.551,-166.014,2024-05-10 22:27:00
319.793,294.826,-174.118,2024-05-10 22:28:00
300.659,311.298,-201.959,2024-05-10 22:29:00
378.992,423.96,-313.534,2024-05-10 22:30:00
365.725,353.766,-269.368,2024-05-10 22:31:00
404.639,374.741,-240.937,2024-05-10 22:32:00
393.797,363.451,-228.662,2024-05-10 22:33:00
384.251,407.72,-171.048,2024-05-10 22:34:00
530.23,711.573,-298.993,2024-05-10 22:35:00
490.112,693.639,-303.583,2024-05-10 22:36:00
401.685,599.822,-298.971,2024-05-10 22:37:00
216.863,402.079,-216.814,2024-05-10 22:38:00
114.382,350.988,-155.513,2024-05-10 22:39:00
163.868,186.797,-89.9861,2024-05-10 22:40:00
119.507,32.7617,30.6871,2024-05-10 22:41:00
114.365,36.015,28.9948,2024-05-10 22:42:00
107.11,80.6364,-1.94516,2024-05-10 22:43:00
20.3283,66.2863,15.262,2024-05-10 22:44:00
-0.800715,-21.8662,30.0393,2024-05-10 22:45:00
-23.2198,-92.9558,39.9499,2024-05-10 22:46:00
-22.1509,-106.885,57.4444,2024-05-10 22:47:00
16.5538,-93.2544,55.1475,2024-05-10 22:48:00
-42.2554,-115.273,82.0103,2024-05-10 22:49:00
3.13018,-120.896,70.648,2024-05-10 22:50:00
2.4545,-136.069,56.7864,2024-05-10 22:51:00
34.8568,-88.6803,16.5125,2024-05-10 22:52:00
65.3273,-60.1738,-20.5669,2024-05-10 22:53:00
9.13075,-90.4485,-2.70543,2024-05-10 22:54:00
41.8081,-60.5941,-13.4711,2024-05-10 22:55:00
66.9385,-35.6596,-13.1772,2024-05-10 22:56:00
94.2913,-15.7825,-29.6624,2024-05-10 22:57:00
117.121,8.59994,-42.8878,2024-05-10 22:58:00
146.235,46.1755,-64.3709,2024-05-10 22:59:00
151.966,50.4078,-58.6995,2024-05-10 23:00:00
171.331,49.426,-56.9947,2024-05-10 23:01:00
173.333,28.5911,-41.5944,2024-05-10 23:02:00
164.667,24.3497,-38.1865,2024-05-10 23:03:00
160.15,25.6777,-42.258,2024-05-10 23:04:00
199.823,66.7196,-53.3494,2024-05-10 23:05:00
236.188,99.2891,-68.4102,2024-05-10 23:06:00
289.384,141.391,-90.0984,2024-05-10 23:07:00
283.229,149.95,-91.4722,2024-05-10 23:08:00
266.946,153.498,-88.504,2024-05-10 23:09:00
267.459,171.838,-100.436,2024-05-10 23:10:00
207.034,132.597,-87.9653,2024-05-10 23:11:00
180.414,101.365,-82.2398,2024-05-10 23:12:00
158.978,78.8213,-88.5753,2024-05-10 23:13:00
175.225,82.9977,-101.643,2024-05-10 23:14:00
203.404,110.788,-125.531,2024-05-10 23:15:00
254.426,171.392,-165.562,2024-05-10 23:16:00
268.976,214.708,-183.029,2024-05-10 23:17:00
276.734,251.834,-191.556,2024-05-10 23:18:00
260.032,219.925,-173.597,2024-05-10 23:19:00
260.09,216.563,-187.19,2024-05-10 23:20:00
256.071,209.455,-196.078,2024-05-10 23:21:00
264.499,183.329,-160.125,2024-05-10 23:22:00
288.386,207.462,-134.934,2024-05-10 23:23:00
281.601,316.494,-122.978,2024-05-10 23:24:00
237.032,374.522,-183.136,2024-05-10 23:25:00
286.547,477.153,-222.367,2024-05-10 23:26:00
302.113,525.833,-247.407,2024-05-10 23:27:00
337.045,595.601,-271.681,2024-05-10 23:28:00
364.993,661.254,-284.254,2024-05-10 23:29:00
404.275,778.272,-320.471,2024-05-10 23:30:00
414.731,782.784,-351.635,2024-05-10 23:31:00
422.908,648.256,-308.054,2024-05-10 23:32:00
472.46,579.738,-289.159,2024-05-10 23:33:00
440.391,384.169,-121.896,2024-05-10 23:34:00
344.736,448.325,-187.531,2024-05-10 23:35:00
433.369,657.302,-271.117,2024-05-10 23:36:00
456.842,683.203,-271.166,2024-05-10 23:37:00
465.142,716.97,-334.539,2024-05-10 23:38:00
524.22,736.605,-400.15,2024-05-10 23:39:00
565.877,474.463,-100.88,2024-05-10 23:40:00
478.705,478.542,-140.191,2024-05-10 23:41:00
444.251,450.787,-253.646,2024-05-10 23:42:00
408.46,402.633,-255.937,2024-05-10 23:43:00
432.459,440.21,-207.746,2024-05-10 23:44:00
449.178,422.366,-199.599,2024-05-10 23:45:00
470.218,383.855,-191.063,2024-05-10 23:46:00
489.131,391.319,-203.704,2024-05-10 23:47:00
463.257,373.768,-197.333,2024-05-10 23:48:00
496.63,372.337,-211.5,2024-05-10 23:49:00
527.2,416.435,-231.539,2024-05-10 23:50:00
557.242,449.553,-257.767,2024-05-10 23:51:00
587.238,498.637,-270.327,2024-05-10 23:52:00
620.91,564.487,-283.933,2024-05-10 23:53:00
629.314,628.179,-277.794,2024-05-10 23:54:00
604.261,679.7,-253.579,2024-05-10 23:55:00
434.157,753.195,-343.849,2024-05-10 23:56:00
266.858,703.907,-340.291,2024-05-10 23:57:00
95.9887,687.65,-355.428,2024-05-10 23:58:00
170.431,809.965,-318.443,2024-05-10 23:59:00
268.145,978.462,-418.181,2024-05-11 00:00:00
453.358,1044.24,-432.802,2024-05-11 00:01:00
507.575,931.645,-475.98,2024-05-11 00:02:00
528.018,923.631,-542.623,2024-05-11 00:03:00
535.546,811.093,-468.742,2024-05-11 00:04:00
594.389,803.6,-499.315,2024-05-11 00:05:00
586.032,795.273,-460.19,2024-05-11 00:06:00
622.585,842.833,-428.236,2024-05-11 00:07:00
621.21,964.636,-410.348,2024-05-11 00:08:00
490.821,1028.25,-452.754,2024-05-11 00:09:00
141.542,1010.87,-486.114,2024-05-11 00:10:00
171.045,877.597,-400.191,2024-05-11 00:11:00
419.605,1149.72,-589.379,2024-05-11 00:12:00
600.356,1169.9,-473.467,2024-05-11 00:13:00
609.335,1081.64,-485.282,2024-05-11 00:14:00
623.625,912.397,-440.85,2024-05-11 00:15:00
763.914,948.446,-471.952,2024-05-11 00:16:00
878.044,1126.24,-556.57,2024-05-11 00:17:00
799.817,1152.18,-569.22,2024-05-11 00:18:00
848.84,1081.46,-466.501,2024-05-11 00:19:00
863.268,1285.21,-544.843,2024-05-11 00:20:00
763.401,1299.78,-632.118,2024-05-11 00:21:00
1009.3,1116.6,-395.873,2024-05-11 00:22:00
744.765,933.748,-478.531,2024-05-11 00:23:00
740.135,802.046,-465.414,2024-05-11 00:24:00
676.547,686.344,-408.461,2024-05-11 00:25:00
654.922,554.851,-298.124,2024-05-11 00:26:00
657.16,509.53,-190.02,2024-05-11 00:27:00
707.843,519.789,-165.285,2024-05-11 00:28:00
778.38,690.252,-250.353,2024-05-11 00:29:00
846.564,963.764,-368.408,2024-05-11 00:30:00
899.711,1143.07,-415.353,2024-05-11 00:31:00
857.611,1181.56,-452.626,2024-05-11 00:32:00
881.228,997.662,-359.319,2024-05-11 00:33:00
732.631,660.003,-384.754,2024-05-11 00:34:00
663.094,642.07,-238.42,2024-05-11 00:35:00
529.485,347.344,-116.243,2024-05-11 00:36:00
434.637,311.2,-57.4433,2024-05-11 00:37:00
438.056,309.876,-33.8079,2024-05-11 00:38:00
433.89,256.615,6.32049,2024-05-11 00:39:00
470.081,260.821,-12.1519,2024-05-11 00:40:00
526.608,281.213,-19.0996,2024-05-11 00:41:00
597.594,304.681,-27.1721,2024-05-11 00:42:00
700.821,350.802,-54.7341,2024-05-11 00:43:00
792.011,373.816,-61.5863,2024-05-11 00:44:00
837.624,394.861,-24.5354,2024-05-11 00:45:00
940.049,523.479,-65.4338,2024-05-11 00:46:00
988.545,636.21,-123.323,2024-05-11 00:47:00
1034.87,756.532,-132.649,2024-05-11 00:48:00
1081.14,781.702,-168.139,2024-05-11 00:49:00
1185.53,862.091,-139.363,2024-05-11 00:50:00
973.028,750.524,-152.566,2024-05-11 00:51:00
968.613,708.003,-125.805,2024-05-11 00:52:00
870.87,590.277,-104.699,2024-05-11 00:53:00
796.135,518.281,-101.657,2024-05-11 00:54:00
731.169,467.719,-95.5228,2024-05-11 00:55:00
705.187,478.568,-98.838,2024-05-11 00:56:00
683.48,427.737,-85.6735,2024-05-11 00:57:00
703.758,399.285,-84.8391,2024-05-11 00:58:00
700.504,388.259,-79.1153,2024-05-11 00:59:00
694.635,405.613,-100.315,2024-05-11 01:00:00
710.992,428.231,-113.103,2024-05-11 01:01:00
710.69,418.857,-118.793,2024-05-11 01:02:00
745.979,441.692,-147.393,2024-05-11 01:03:00
748.75,447.444,-126.583,2024-05-11 01:04:00
763.822,434.099,-97.0251,2024-05-11 01:05:00
791.397,460.109,-85.5812,2024-05-11 01:06:00
822.154,506.819,-102.63,2024-05-11 01:07:00
795.864,452.733,-90.7587,2024-05-11 01:08:00
836.047,460.216,-32.9324,2024-05-11 01:09:00
822.471,495.946,-52.2885,2024-05-11 01:10:00
832.704,556.671,-74.8788,2024-05-11 01:11:00
860.499,573.881,-79.536,2024-05-11 01:12:00
848.316,565.963,-62.8919,2024-05-11 01:13:00
804.447,563.526,-101.602,2024-05-11 01:14:00
773.618,620.825,-126.066,2024-05-11 01:15:00
745,688.013,-157.51,2024-05-11 01:16:00
805.322,749.172,-144.691,2024-05-11 01:17:00
795.814,817.034,-200.837,2024-05-11 01:18:00
806.029,822.05,-192.095,2024-05-11 01:19:00
840.476,872.666,-149.527,2024-05-11 01:20:00
740.512,860.869,-184.525,2024-05-11 01:21:00
698.205,884.771,-223.04,2024-05-11 01:22:00
713.581,926.069,-160.695,2024-05-11 01:23:00
832.863,1019.67,-237.3,2024-05-11 01:24:00
812.306,1096.95,-324.536,2024-05-11 01:25:00
759.157,1143.17,-355.362,2024-05-11 01:26:00
742.246,1004.08,-261.393,2024-05-11 01:27:00
642.463,1060.59,-404.357,2024-05-11 01:28:00
809.104,913.416,-132.067,2024-05-11 01:29:00
617.619,815.026,-315.234,2024-05-11 01:30:00
761.023,1139.08,-336.066,2024-05-11 01:31:00
722.372,994.289,-280.155,2024-05-11 01:32:00
683.446,1007.93,-199.137,2024-05-11 01:33:00
671.675,956.127,-170.303,2024-05-11 01:34:00
673.749,910.578,-130.65,2024-05-11 01:35:00
604.003,851.802,-87.9529,2024-05-11 01:36:00
578.555,795.022,-131.809,2024-05-11 01:37:00
613.661,816.049,-149.251,2024-05-11 01:38:00
650.903,800.188,-96.6704,2024-05-11 01:39:00
665.249,818.054,-122.769,2024-05-11 01:40:00
681.125,815.493,-128.163,2024-05-11 01:41:00
682.108,830.667,-131.972,2024-05-11 01:42:00
665.613,795.36,-94.8206,2024-05-11 01:43:00
633.718,812.473,-166.528,2024-05-11 01:44:00
677.048,810.401,-176.436,2024-05-11 01:45:00
704.818,790.41,-160.982,2024-05-11 01:46:00
752.463,886.798,-205.167,2024-05-11 01:47:00
764.826,882.825,-191.604,2024-05-11 01:48:00
863.403,999.705,-202.56,2024-05-11 01:49:00
811.736,1031.8,-210.526,2024-05-11 01:50:00
786.307,934.164,-168.027,2024-05-11 01:51:00
743.862,927.238,-184.898,2024-05-11 01:52:00
751.397,966.074,-192.979,2024-05-11 01:53:00
707.308,1033.94,-311.984,2024-05-11 01:54:00
716.182,1013.26,-324.738,2024-05-11 01:55:00
697.676,901.512,-327.393,2024-05-11 01:56:00
674.856,859.171,-281.278,2024-05-11 01:57:00
699.052,888.24,-282.778,2024-05-11 01:58:00
670.978,830.484,-259.619,2024-05-11 01:59:00
707.443,797.472,-279.359,2024-05-11 02:00:00
749.204,745.031,-212.801,2024-05-11 02:01:00
592.398,512.048,-125.506,2024-05-11 02:02:00
616.227,583.845,-185.988,2024-05-11 02:03:00
622.565,752.344,-222.696,2024-05-11 02:04:00
635.8,674.803,-222.969,2024-05-11 02:05:00
582.222,740.566,-294.895,2024-05-11 02:06:00
530.153,711.764,-342.411,2024-05-11 02:07:00
554.701,735.635,-364.887,2024-05-11 02:08:00
474.75,665.483,-386.078,2024-05-11 02:09:00
484.739,700.726,-400.102,2024-05-11 02:10:00
513.803,778.328,-401.292,2024-05-11 02:11:00
548.147,843.411,-385.09,2024-05-11 02:12:00
614.947,820.791,-366.552,2024-05-11 02:13:00
627.567,822.14,-356.932,2024-05-11 02:14:00
693.279,689.128,-240.998,2024-05-11 02:15:00
681.008,631.263,-272.467,2024-05-11 02:16:00
660.112,746.2,-473.033,2024-05-11 02:17:00
402.781,859.346,-528.473,2024-05-11 02:18:00
697.949,1003.62,-417.741,2024-05-11 02:19:00
795.304,1088.38,-438.001,2024-05-11 02:20:00
810.239,1131.3,-521.279,2024-05-11 02:21:00
915.209,1216.48,-457.549,2024-05-11 02:22:00
1027.28,1177.69,-484.088,2024-05-11 02:23:00
1011.21,1095.83,-455.754,2024-05-11 02:24:00
1074.53,1093.02,-374.833,2024-05-11 02:25:00
1050.11,1141.34,-440.367,2024-05-11 02:26:00
1037.37,1192.89,-495.83,2024-05-11 02:27:00
1029.51,1117.63,-515.046,2024-05-11 02:28:00
969.421,1154.04,-550.943,2024-05-11 02:29:00
834.834,1064.29,-522.467,2024-05-11 02:30:00
909.901,850.387,-466.669,2024-05-11 02:31:00
896.592,1079.01,-476.704,2024-05-11 02:32:00
874.321,1048.16,-437.754,2024-05-11 02:33:00
906.11,1057.9,-438.404,2024-05-11 02:34:00
848.622,1045.13,-497.16,2024-05-11 02:35:00
704.135,1153.64,-583.399,2024-05-11 02:36:00
581.019,1252.44,-566.446,2024-05-11 02:37:00
477.742,1215.52,-588.383,2024-05-11 02:38:00
395.09,1216.52,-519.587,2024-05-11 02:39:00
507.798,1295.73,-564.203,2024-05-11 02:40:00
495.257,1427.44,-544.514,2024-05-11 02:41:00
490.76,1317.69,-531.183,2024-05-11 02:42:00
513.73,1234.14,-491.267,2024-05-11 02:43:00
499.803,1188.51,-426.739,2024-05-11 02:44:00
518.085,1087.29,-422.501,2024-05-11 02:45:00
594.561,955.56,-382.623,2024-05-11 02:46:00
609.723,956.757,-372.887,2024-05-11 02:47:00
647.652,1005.85,-400.447,2024-05-11 02:48:00
675.116,1112.24,-462.239,2024-05-11 02:49:00
631.488,1122.73,-458.927,2024-05-11 02:50:00
692.365,1022.7,-379.641,2024-05-11 02:51:00
778.872,883.644,-369.713,2024-05-11 02:52:00
775.941,811.45,-360.448,2024-05-11 02:53:00
758.196,782.017,-322.666,2024-05-11 02:54:00
722.858,813.264,-349.473,2024-05-11 02:55:00
640.386,723.258,-291.518,2024-05-11 02:56:00
588.883,631.087,-241.328,2024-05-11 02:57:00
591.651,575.407,-209.388,2024-05-11 02:58:00
563.98,525.55,-178.056,2024-05-11 02:59:00
562.034,521.153,-179.711,2024-05-11 03:00:00
551.639,511.165,-164.938,2024-05-11 03:01:00
528.665,520.063,-160.518,2024-05-11 03:02:00
527.393,513.301,-153.352,2024-05-11 03:03:00
558.478,498.904,-122.972,2024-05-11 03:04:00
607.311,522.632,-112.565,2024-05-11 03:05:00
634.639,521.922,-131.335,2024-05-11 03:06:00
641.302,508.343,-134.955,2024-05-11 03:07:00
674.169,524.581,-153.668,2024-05-11 03:08:00
691.929,539.528,-165.924,2024-05-11 03:09:00
691.994,540.38,-174.998,2024-05-11 03:10:00
699.375,552.533,-184.781,2024-05-11 03:11:00
716.989,564.488,-180.957,2024-05-11 03:12:00
700.947,540.03,-164.353,2024-05-11 03:13:00
646.938,480.018,-142.706,2024-05-11 03:14:00
612.145,448.431,-144.205,2024-05-11 03:15:00
608.633,436.832,-149.028,2024-05-11 03:16:00
608.21,429.049,-150.322,2024-05-11 03:17:00
580.345,407.028,-137.48,2024-05-11 03:18:00
562.934,401.607,-131.64,2024-05-11 03:19:00
548.097,390.616,-129.175,2024-05-11 03:20:00
535.709,380.679,-127.564,2024-05-11 03:21:00
522.843,366.39,-118.117,2024-05-11 03:22:00
517.766,352.969,-128.602,2024-05-11 03:23:00
511.584,347.089,-123.431,2024-05-11 03:24:00
520.513,341.609,-115.339,2024-05-11 03:25:00
535.163,287.957,-104.649,2024-05-11 03:26:00
532.759,231.177,-90.7968,2024-05-11 03:27:00
530.024,250.969,-78.2805,2024-05-11 03:28:00
529.388,259.219,-76.5369,2024-05-11 03:29:00
517.505,248.041,-64.2412,2024-05-11 03:30:00
524.237,265.691,-67.1002,2024-05-11 03:31:00
529.014,267.034,-61.1915,2024-05-11 03:32:00
525.76,269.762,-64.4463,2024-05-11 03:33:00
544.205,275.99,-73.2789,2024-05-11 03:34:00
553.441,251.324,-69.4383,2024-05-11 03:35:00
553.457,230.143,-64.578,2024-05-11 03:36:00
550.148,228.972,-72.445,2024-05-11 03:37:00
547.083,237.086,-77.2557,2024-05-11 03:38:00
545.213,237.189,-75.1181,2024-05-11 03:39:00
537.901,227.301,-69.0838,2024-05-11 03:40:00
549.548,216.267,-72.7119,2024-05-11 03:41:00
557.708,189.419,-62.2336,2024-05-11 03:42:00
600.337,174.671,-74.0602,2024-05-11 03:43:00
557.4,143.967,-65.6655,2024-05-11 03:44:00
555.173,141.547,-64.1987,2024-05-11 03:45:00
522.601,125.891,-54.4571,2024-05-11 03:46:00
511.622,129.513,-53.4878,2024-05-11 03:47:00
501.437,140.735,-57.0204,2024-05-11 03:48:00
498.352,155.821,-58.2041,2024-05-11 03:49:00
504.085,168.59,-65.5982,2024-05-11 03:50:00
508.606,150.594,-64.2325,2024-05-11 03:51:00
519.013,131.99,-62.4856,2024-05-11 03:52:00
521.221,133.145,-59.6736,2024-05-11 03:53:00
490.776,140.388,-63.0797,2024-05-11 03:54:00
502.355,162.367,-68.7639,2024-05-11 03:55:00
483.979,175.265,-71.7764,2024-05-11 03:56:00
494.705,191.687,-76.7375,2024-05-11 03:57:00
498.555,200.388,-84.7714,2024-05-11 03:58:00
488.79,205.04,-87.4608,2024-05-11 03:59:00
490.92,206.049,-83.9398,2024-05-11 04:00:00
494.991,217.166,-89.6376,2024-05-11 04:01:00
540.448,220.587,-100.944,2024-05-11 04:02:00
541.53,232.647,-102.61,2024-05-11 04:03:00
513.095,232.426,-109.198,2024-05-11 04:04:00
500.602,230.729,-115.87,2024-05-11 04:05:00
